name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol,caffeine_milli,vitamin_a,vitamin_b1,vitamin_b2,vitamin_b3,vitamin_b5,vitamin_b6,vitamin_b7_micro,vitamin_b9,vitamin_b12,vitamin_c,vitamin_d,vitamin_e,vitamin_k_micro,manganese_milli,magnesium,potassium,calcium,copper_milli,zinc,sodium,iron,phosphorus,selenium,iodine,package_weight,serving_weight
Sandwich (pain bis) au salami,,,5.9,16.2,6.3,149,1.5,2.6,1.7,,,1.8,1.2,2.0,0.011,,,0.00017,5.9999999999999995e-05,0.0013,0.00025,8.999999999999999e-05,,1.91e-05,1.1e-07,0.0088,2.0000000000000002e-07,0.0018700000000000001,,,0.019,0.18,0.016,,0.0008,0.49,0.0009,0.082,0.0,2.2e-06,,
"Sanglier (moyenne), cru",,,19.5,0.0,3.3,108,1.0,1.3,0.5,,,0.0,0.2,0.0,0.065,,,0.0001,0.0002,0.0050999999999999995,0.0007,0.0004,,5e-06,5e-06,0.0,0.0,0.00020999999999999998,,,0.022,0.36,0.01,,0.0023,0.094,0.0018,0.17,9.800000000000001e-06,6e-06,,
"Sardine à la sauce tomate, en conserve",,,18.5,0.9,10.8,177,2.9,2.7,3.5,,,0.9,0.8,1.1,0.071,,,2.9999999999999997e-05,0.00022,0.0055,0.00063,0.00025,,4e-06,8.900000000000001e-06,0.0,3.2999999999999997e-06,0.0023,,,0.038,0.37,0.46,,0.002,0.32,0.0027,0.42,3.9e-05,2.6e-05,,
"Sardine à l'huile, égouttée",,,24.4,0.5,11.6,204,2.8,4.1,3.5,,,0.0,0.8,0.0,0.059,,,4e-05,0.00016,0.0070999999999999995,0.00068,0.00028000000000000003,,1.6e-05,1.36e-05,0.0,7.599999999999999e-06,0.0017,,,0.039,0.37,0.57,,0.0019,0.3,0.002,0.31,3.5e-05,8e-05,,
"Sardine, crue",,,19.8,0.0,6.1,134,1.8,1.8,1.6,,,0.0,0.3,0.0,0.051,,,0.0,0.00034,0.0101,0.00069,0.00031,,7e-06,8.3e-06,0.0,4e-06,0.00031,,,0.032,0.39,0.05,,0.0007,0.14,0.0016,0.26,5.1e-05,7.9e-05,,
"Sarrasin, grains décortiqués",,,13.1,62.4,3.1,341,0.3,0.7,0.8,,,0.9,0.0,5.8,0.0,,,0.00043,0.00014000000000000001,0.00292,0.00124,0.00026000000000000003,,5.98e-05,0.0,0.0,0.0,0.00013000000000000002,,,0.2,0.42,0.015,,0.0016,0.0003,0.0021000000000000003,0.37,3.2000000000000003e-06,3.7e-06,,
"Sauce à salade au yogourt, faite maison",,,2.2,8.0,26.5,279,3.4,11.2,10.5,,,8.0,0.7,0.0,0.006,,,1e-05,0.0001,7.000000000000001e-05,0.0002,5e-05,,5.7999999999999995e-06,1.7000000000000001e-07,0.0065,1.0000000000000001e-07,0.01073,,,0.0076,0.11,0.076,,0.0003,0.3,0.0001,0.063,0.0,9.2e-06,,
Sauce à salade au yogourt (sans huile),,,3.2,4.5,3.0,58,1.8,0.7,0.1,,,4.5,0.5,0.1,0.009,,,2e-05,0.00015,8.999999999999999e-05,0.00029,4e-05,,7.7e-06,2.5e-07,0.0086,1.0000000000000001e-07,0.0001,,,0.011,0.16,0.11,,0.0004,0.2,0.0,0.092,0.0,1.4e-05,,
"Sauce à salade, française",,,1.4,4.5,37.4,360,4.2,12.2,18.8,,,4.3,2.0,0.3,0.075,,,2e-05,2.9999999999999997e-05,5.9999999999999995e-05,0.00023,2e-05,,7.2000000000000005e-06,1.6e-07,0.0001,3e-07,0.019,,,0.0074,0.027,0.018,,0.0003,0.81,0.0005,0.046,0.0,8.8e-06,,
"Sauce à salade française, faite maison (avec huile de colza)",,,0.9,1.3,40.8,377,3.4,21.0,14.5,,,0.6,1.3,0.4,0.02,,,2.9999999999999997e-05,1e-05,0.00011,8e-05,1e-05,,5.7999999999999995e-06,1.1e-07,0.0002,2.0000000000000002e-07,0.01824,,,0.011,0.037,0.015,,0.0002,0.51,0.0003,0.025,0.0,1.2e-05,,
"Sauce à salade ""huile-vinaigre"", faite maison (avec huile de colza)",,,0.7,2.5,30.2,287,2.1,18.0,8.5,,,1.8,0.6,0.9,0.0,,,2e-05,1e-05,0.00011999999999999999,5.9999999999999995e-05,2.9999999999999997e-05,,1.08e-05,0.0,0.0017,0.0,0.009,,,0.0094,0.068,0.014,,0.0002,0.24,0.0002,0.023,0.0,3.1e-06,,
"Sauce à salade, italienne",,,0.1,4.9,32.1,309,3.2,15.4,11.8,,,4.1,2.0,0.1,0.0,,,0.0,0.0,1e-05,1e-05,0.00017,,1e-06,0.0,0.0001,0.0,0.01357,,,0.0033,0.026,0.0063,,0.0001,0.8,0.0002,0.0058,2e-06,3.4e-06,,
"Sauce à salade italienne, faite maison (avec huile d'olive)",,,0.3,1.0,46.1,421,5.5,34.6,3.4,,,0.2,0.7,0.2,0.0,,,1e-05,0.0,2.9999999999999997e-05,1e-05,5e-05,,1e-06,0.0,0.0007,0.0,0.01326,,,0.005,0.039,0.004,,0.0001,0.27,0.0002,0.012,1.0000000000000001e-07,2.7e-06,,
"Sauce aux champignons, liée",,,3.9,8.5,8.9,132,5.4,2.1,0.5,,,4.0,0.6,0.7,0.028,,,5e-05,0.00026000000000000003,0.00121,0.00047999999999999996,2.9999999999999997e-05,,4.2999999999999995e-06,1.3e-07,0.0008,4.0000000000000003e-07,0.00025,,,0.011,0.17,0.11,,0.0005,0.25,0.0001,0.09,0.0,8.7e-06,,
Sauce barbecue,,,0.6,30.3,0.6,131,0.1,0.2,0.2,,,27.5,1.8,1.2,0.0,,,2e-05,1e-05,0.00053,0.0001,4e-05,,9.3e-06,0.0,0.0005,3e-07,0.00117,,,0.012,0.22,0.046,,0.0001,0.71,0.0009,0.015,0.0,2.1000000000000002e-06,,
"Sauce Béchamel, faite maison",,,4.2,10.1,9.9,147,6.0,2.3,0.5,,,4.8,0.7,0.2,0.031,,,2.9999999999999997e-05,0.00022,0.00013000000000000002,0.00033,2.9999999999999997e-05,,2.7e-06,1.5e-07,0.0007,2.0000000000000002e-07,0.00027,,,0.012,0.17,0.12,,0.0004,0.3,0.0001,0.099,1.3e-06,9.9e-06,,
Sauce bolognaise,,,6.3,8.3,4.0,96,1.4,2.1,0.4,,,2.6,0.6,0.6,0.009,,,5.9999999999999995e-05,8e-05,0.0012900000000000001,0.00023999999999999998,0.0001,,6e-06,3e-07,0.0039,1.0000000000000001e-07,0.00044,,,0.014,0.24,0.014,,0.0006,0.22,0.0005,0.047,0.0,1.5e-06,,
Sauce chasseur,,,2.2,8.0,1.8,58,0.5,0.7,0.2,,,2.5,1.5,0.5,0.0,,,1e-05,5.9999999999999995e-05,0.0005,0.00016,1e-05,,4e-06,0.0,0.0014,4.0000000000000003e-07,8e-05,,,0.008,0.12,0.017,,0.0007,0.62,0.0007,0.047,0.0,4e-06,,
"Sauce cocktail, avec mayonnaise à l'huile de colza, faite maison",,,2.4,3.8,74.5,696,6.0,43.9,20.6,,,3.7,0.7,0.2,0.157,,,4e-05,8.999999999999999e-05,0.00019,0.0006,7.000000000000001e-05,,1.7199999999999998e-05,4.3e-07,0.003,7e-07,0.02207,,,0.0048,0.091,0.021,,0.0005,0.29,0.0009,0.077,0.0,1.4e-05,,
"Sauce de rôti, claire",,,1.5,3.5,2.5,44,0.5,1.3,0.3,,,1.5,2.3,0.5,0.0,,,2e-05,4e-05,0.00058,8e-05,2.9999999999999997e-05,,3e-06,0.0,0.0017,0.0,0.00014000000000000001,,,0.008,0.095,0.018,,0.0008,0.9,0.0006,0.04,0.0,3e-06,,
"Sauce de rôti, liée",,,1.6,4.6,3.0,53,0.7,1.3,0.3,,,0.8,1.4,0.5,0.0,,,2e-05,4e-05,0.00058,8e-05,2.9999999999999997e-05,,3e-06,0.0,0.0017,0.0,0.0001,,,0.008,0.095,0.018,,0.0008,0.58,0.0006,0.04,0.0,3e-06,,
Sauce hollandaise,,,3.0,9.3,18.0,212,9.0,5.3,0.7,,,6.2,1.0,0.1,0.06,,,2.9999999999999997e-05,5.9999999999999995e-05,0.0,0.0005,0.0,,1.8e-05,3e-07,0.006,5e-07,0.00808,,,0.006,0.045,0.041,,0.0007,0.4,0.0007,0.03,0.0,4.5e-06,,
Sauce pesto rouge,,,6.2,13.1,36.2,410,5.0,15.2,13.8,,,11.2,2.1,3.5,0.005,,,0.00013000000000000002,0.00016,0.0029300000000000003,0.00062,0.00026000000000000003,,3.48e-05,8e-08,0.0214,0.0,0.01766,,,0.061,1.05,0.093,,0.001,0.83,0.0025,0.15,0.0,0.0,,
Sauce soja,,,8.1,4.1,0.6,56,0.1,0.1,0.3,,,0.4,14.0,0.8,0.0,,,2.9999999999999997e-05,0.00017,0.0022,0.0003,0.00015,,1.4e-05,0.0,0.0,0.0,0.0,,,0.074,0.44,0.033,,0.0009,5.49,0.0015,0.17,5e-07,1e-06,,
"Sauce tartare, avec mayonnaise à l'huile de colza, faite maison",,,3.7,1.8,40.1,384,3.6,23.2,10.9,,,1.5,0.4,0.6,0.143,,,5e-05,8.999999999999999e-05,0.0002,0.00067,7.000000000000001e-05,,2.74e-05,4.0000000000000003e-07,0.009300000000000001,8.000000000000001e-07,0.01158,,,0.0068,0.12,0.025,,0.0005,0.14,0.0008,0.077,0.0,1.2e-05,,
Sauce tomate,,,1.8,9.7,2.1,69,0.5,0.9,0.6,,,4.1,1.4,1.9,0.0,,,5.9999999999999995e-05,5e-05,0.001,0.0003,0.0,,1.2e-05,0.0,0.011,1.0000000000000001e-07,0.0005,,,0.017,0.36,0.023,,0.0004,0.54,0.0014,0.033,0.0,1.6000000000000001e-06,,
Sauce Worcester,,,1.4,29.4,0.1,124,0.0,0.0,0.0,,,20.5,3.8,0.0,0.0,,,0.0,1e-05,0.0004,0.00028000000000000003,0.00013000000000000002,,1e-06,0.0,0.0,0.0,0.00113,,,0.073,0.6,0.19,,0.0004,1.5,0.01,0.031,1e-06,1e-06,,
Saucisse à rôtir de porc,,,16.2,0.5,18.8,236,7.4,8.8,1.8,,,0.5,1.9,0.0,0.067,,,0.00047999999999999996,0.00011999999999999999,0.0047,0.0007,0.00020999999999999998,,2.5e-06,4.0000000000000003e-07,0.0022,0.0,0.0,,,0.018,0.26,0.01,,0.0021000000000000003,0.76,0.001,0.16,8.3e-06,0.0,,
"Saucisse à rôtir de porc, grillée (sans adjonction de sel ni de graisse)",,,19.8,0.6,22.3,283,8.7,10.4,2.1,,,0.6,2.1,0.0,0.083,,,0.00045,0.00014000000000000001,0.0049900000000000005,0.00074,0.0002,,2.7e-06,4.5000000000000003e-07,0.0022,0.0,0.0,,,0.022,0.28,0.013,,0.0026,0.86,0.0013,0.19,1e-05,0.0,,
Saucisse aux choux,,,15.9,1.6,32.4,363,11.8,15.1,3.6,,,1.5,2.5,0.8,0.046,,,0.00044,0.00013000000000000002,0.00269,0.00038,0.00027,,1.21e-05,1.0500000000000001e-06,0.0729,0.0,0.00068,,,0.017,0.16,0.015,,0.0011,0.99,0.0007,0.072,0.0,1.4e-06,,
Saucisse bernoise (à la langue),,,17.3,0.0,29.4,333,10.8,13.7,3.0,,,0.0,1.5,0.0,0.063,,,0.00053,0.0002,0.00495,0.00054,0.00031,,2.3e-06,2.61e-06,0.0,0.0,0.0005200000000000001,,,0.02,0.22,0.0034,,0.0024,0.61,0.0013,0.1,0.0,7e-07,,
Saucisse blanche,,,11.8,0.6,18.9,220,7.3,8.7,1.9,,,0.6,2.0,0.0,0.05,,,0.0002,0.00017,0.00183,0.00033,0.00015,,2.5e-06,4.3e-07,0.001,1.0000000000000001e-07,0.00028000000000000003,,,0.01,0.14,0.021,,0.0013,0.81,0.0007,0.16,0.0,2.3e-06,,
Saucisse de Lyon,,,11.5,0.5,21.8,244,8.2,10.2,1.6,,,0.5,2.1,0.0,0.046,,,0.00023999999999999998,0.00011999999999999999,0.0026,0.0005,0.00016,,0.0,7e-07,0.039700000000000006,1e-06,0.0,,,0.011,0.17,0.0065,,0.0013,0.85,0.0005,0.18,6.1e-06,0.0,,
Saucisse de porc,,,16.2,0.5,22.4,268,9.0,10.4,1.9,,,0.5,2.3,0.0,0.061,,,0.00029,0.00013000000000000002,0.004,0.0006,0.00016,,0.0,8.000000000000001e-07,0.0346,0.0,0.0,,,0.017,0.26,0.01,,0.0023,0.93,0.001,0.19,8.400000000000001e-06,0.0,,
Saucisse de veau,,,12.5,1.2,19.2,228,7.9,8.7,1.9,,,1.2,1.9,0.0,0.053,,,0.00016,0.00011,0.00254,0.0003,0.00013000000000000002,,0.0,6.5e-07,0.0057,8.000000000000001e-07,0.0,,,0.012,0.15,0.02,,0.0015,0.76,0.0005,0.18,5.0999999999999995e-06,0.0,,
"Saucisse de veau, grillée (sans adjonction de graisse ni de sel)",,,13.0,1.3,19.4,232,8.0,8.7,2.0,,,1.3,1.8,0.0,0.056,,,0.00011999999999999999,0.00011,0.0023,0.00027,0.0001,,0.0,6.2e-07,0.004900000000000001,8.000000000000001e-07,0.0,,,0.012,0.14,0.021,,0.0016,0.73,0.0005,0.18,5.4e-06,0.0,,
Saucisse de Vienne,,,13.9,0.6,20.4,242,7.8,9.4,1.6,,,0.6,2.2,0.0,0.051,,,0.00023,0.00011,0.00347,0.0005,0.00011,,1e-06,6.4e-07,0.0175,1e-06,0.0,,,0.013,0.19,0.0079,,0.0018,0.87,0.0008,0.19,7.2999999999999996e-06,4.0000000000000003e-07,,
"Saucisse de Vienne, cuite",,,13.0,0.6,18.4,220,7.0,8.5,1.4,,,0.6,1.8,0.0,0.05,,,0.00017,0.0001,0.0025299999999999997,0.00035999999999999997,8e-05,,6e-07,4.4e-07,0.0119,9.000000000000001e-07,0.0,,,0.013,0.16,0.0065,,0.0017,0.72,0.0007,0.18,7.1e-06,4.0000000000000003e-07,,
Saucisse du brasseur,,,15.6,0.0,25.4,291,9.4,11.8,2.6,,,0.0,1.4,0.0,0.063,,,0.00023,0.00016,0.00265,0.00029,0.00013000000000000002,,1.6000000000000001e-06,1.52e-06,0.0,0.0,0.00043,,,0.013,0.12,0.0029,,0.0021000000000000003,0.57,0.0012,0.079,0.0,7e-07,,
Saucisses crues avec maturation interrompue (moyenne),,,17.6,0.7,26.5,312,9.9,12.3,2.6,,,0.7,2.2,0.2,0.063,,,0.0005200000000000001,0.00015,0.00431,0.00065,0.00028000000000000003,,5.7999999999999995e-06,1.16e-06,0.038200000000000005,0.0,0.00029,,,0.019,0.25,0.011,,0.0018,0.89,0.0009,0.14,0.0,1.3e-06,,
Saucisses crues (moyenne),,,22.2,0.2,39.2,443,15.1,17.9,3.5,,,0.2,3.7,0.0,0.079,,,0.00047,0.00019,0.00601,0.0007099999999999999,0.00028000000000000003,,2.4e-06,2.09e-06,0.0259,1e-06,0.00027,,,0.019,0.34,0.0070999999999999995,,0.003,1.48,0.0015,0.18,0.0,8.000000000000001e-07,,
Saucisse type Minipic,,,26.1,0.8,39.1,460,15.4,18.7,3.8,,,0.8,4.5,0.0,0.097,,,0.00028000000000000003,0.00016,0.0072,0.0009,0.00022,,2.5e-06,1.8000000000000001e-06,0.0039,1.6000000000000001e-06,0.0,,,0.028,0.39,0.0,,0.0039,1.78,0.003,0.33,1.3e-05,8.000000000000001e-07,,
"Saucisse, végétalienne, à base de seitan ou de protéines de blé",,,29.1,7.5,10.5,250,2.8,6.5,0.8,,,1.7,1.8,4.6,0.0,,,0.00011,0.00016,0.00049,0.00046,8e-05,,4.0600000000000004e-05,0.0,0.0005,3e-07,0.0,,,0.032,0.2,0.037,,0.0018,0.73,0.0017,0.11,2e-05,0.0,,
"Saucisse, végétalienne, à base de tofu ou de protéines de soja",,,13.4,5.7,16.3,229,2.0,5.0,8.6,,,0.5,1.7,3.0,0.0,,,4e-05,2.9999999999999997e-05,0.00017999999999999998,0.00019,2.9999999999999997e-05,,1.73e-05,0.0,0.0005,3e-07,0.0023,,,0.058,0.12,0.14,,0.0014,0.67,0.002,0.21,9.800000000000001e-06,0.0,,
Saucisson,,,18.2,0.5,36.4,403,13.2,17.2,4.1,,,0.5,2.5,0.0,0.073,,,0.0007199999999999999,0.0002,0.00436,0.0005200000000000001,0.00041999999999999996,,2.5e-06,1.61e-06,0.0592,0.0,0.00064,,,0.021,0.33,0.0038,,0.0017,1.0,0.0009,0.16,0.0,1.2e-06,,
Saucisson vaudois,,,16.5,0.2,32.3,358,12.0,14.8,2.9,,,0.2,2.1,0.0,0.071,,,0.00045,0.00011999999999999999,0.0047,0.0009,0.00020999999999999998,,0.0,7e-07,0.0195,0.0,0.0,,,0.017,0.26,0.014,,0.0018,0.83,0.0007,0.17,9.4e-06,0.0,,
"Saucisson vaudois, cuit (sans adjonction de graisse ni de sel)",,,21.1,0.6,39.4,442,14.3,18.6,4.5,,,0.6,2.6,0.0,0.088,,,0.00065,0.00023,0.00394,0.00047,0.00038,,2e-06,1.3600000000000001e-06,0.05,0.0,0.0007,,,0.026,0.33,0.0039,,0.002,1.02,0.0011,0.19,0.0,1.4e-06,,
"Sauge, crue",,,1.7,6.9,2.1,59,1.1,0.3,0.3,,,6.8,0.0,2.9,0.0,,,0.00011999999999999999,5.9999999999999995e-05,0.00092,0.0,0.00054,,0.0,0.0,0.0,0.0,0.00075,,,0.069,0.17,0.27,,0.0008,0.002,0.0045,0.015,0.0,1e-06,,
"Saumon d'élevage, cru",,,19.9,0.0,15.9,223,2.3,7.8,5.2,,,0.0,0.1,0.0,0.066,,,0.00020999999999999998,0.00014000000000000001,0.008199999999999999,0.0008100000000000001,0.0005,,1.3e-05,6.9e-06,0.001,8.3e-06,0.0025,,,0.028,0.44,0.012,,0.0004,0.057,0.0004,0.25,1.9e-05,4.4e-05,,
"Saumon, élevage, filet, à la vapeur (sans adjonction de graisse ni de sel)",,,18.7,0.0,13.9,200,2.0,6.8,4.6,,,0.0,0.2,0.0,0.083,,,0.0002,0.00011999999999999999,0.00718,0.0007099999999999999,0.00044,,1.1400000000000001e-05,6.9e-06,0.001,7.2999999999999996e-06,0.00219,,,0.03,0.41,0.015,,0.0005,0.061,0.0004,0.26,2.1e-05,4.9e-05,,
Saumon fumé,,,23.2,0.0,8.9,173,1.1,3.7,2.0,,,0.0,4.1,0.0,0.05,,,0.00025,0.00016,0.0087,0.0007099999999999999,0.00064,,3e-06,4.2999999999999995e-06,0.0,6.3e-06,0.0022400000000000002,,,0.027,0.41,0.01,,0.0004,1.66,0.0,0.31,1.7e-05,5.6e-05,,
"Saumon sauvage, cru",,,19.7,0.0,11.5,182,1.8,4.4,1.9,,,0.0,0.2,0.0,0.05,,,0.0002,0.00015,0.007,0.00051,0.0006,,1.3e-05,6.9e-06,0.0,8.400000000000001e-06,0.0012,,,0.03,0.48,0.008,,0.0004,0.063,0.0004,0.26,5e-05,5.3e-05,,
Sbrinz,,,28.0,0.0,33.2,415,19.9,7.8,1.5,,,0.0,1.8,0.0,0.1,,,1e-05,0.00039,0.0002,0.00044,0.0001,,8e-06,2.0699999999999997e-06,0.0,6e-07,0.00035,,,0.038,0.096,1.03,,0.0043,0.71,0.0003,0.66,0.0,4e-05,,
Schüblig de campagne,,,21.3,0.3,48.5,524,18.8,23.0,4.4,,,0.3,4.0,0.0,0.086,,,0.00053,0.00023999999999999998,0.00596,0.0005600000000000001,0.00033,,2.6e-06,3.29e-06,0.071,0.0,0.00069,,,0.023,0.35,0.0048,,0.0029,1.59,0.0015,0.27,0.0,1.1e-06,,
Schüblig de Saint-Gall,,,12.6,0.2,20.7,237,7.6,9.8,2.2,,,0.2,2.1,0.0,0.042,,,8.999999999999999e-05,0.00011,0.00202,0.00017,5e-05,,1e-06,1.19e-06,0.0522,0.0,0.00032,,,0.008400000000000001,0.076,0.004900000000000001,,0.0017,0.85,0.0009,0.14,0.0,4.0000000000000003e-07,,
Seitan,,,28.0,3.0,7.2,193,0.6,3.4,1.8,,,0.7,1.3,2.3,0.0,,,5e-05,5e-05,0.00020999999999999998,8.999999999999999e-05,2.9999999999999997e-05,,1.66e-05,0.0,0.0005,3e-07,0.00148,,,0.021,0.094,0.032,,0.0016,0.54,0.0016,0.087,2.1e-05,1.7e-05,,
Sel de cuisine avec iode,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,98.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.001,0.004,0.01,,0.0001,39.2,0.0003,0.008,1.0000000000000001e-07,0.0025,,
Sel de cuisine avec iode et fluor,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.001,0.004,0.01,,0.0001,39.9,0.0003,0.008,1.0000000000000001e-07,0.0025,,
Sel de cuisine sans iode ni fluor,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.001,0.004,0.01,,0.0001,39.9,0.0003,0.008,1.0000000000000001e-07,2e-05,,
"Sel, de l'Himalaya",,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,95.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.14,,0.0,38.0,0.024,0.0,0.0,0.0,,
"Sel, de mer, fleur de sel",,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,95.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.42,0.14,0.11,,0.0,37.9,0.0,0.0,0.0,3.7999999999999996e-06,,
"Sel, de mer, standard, blanc, sans adjonction d'iode et fluor",,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,99.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.037,0.017,0.03,,0.0,39.7,0.0,0.0,0.0,1.8000000000000001e-06,,
"Semoule de blé dur, sèche",,,13.3,66.8,1.6,347,0.2,0.1,0.5,,,1.7,0.0,6.3,0.0,,,0.00011,4e-05,0.00055,0.00039,8.999999999999999e-05,,4.6700000000000003e-05,0.0,0.0,0.0,0.00031,,,0.054,0.21,0.023,,0.0018,0.0016,0.0026,0.17,7.2000000000000005e-06,5.0999999999999995e-06,,
"Semoule de maïs, cuite",,,2.0,16.7,0.2,79,0.0,0.1,0.1,,,0.3,0.6,1.1,0.0,,,1e-05,1e-05,0.00027,5.9999999999999995e-05,2e-05,,1.1e-06,0.0,0.0,0.0,8e-05,,,0.0054,0.018,0.0073,,0.0001,0.23,0.0002,0.017,0.0,7e-07,,
"Semoule de maïs (polenta), sèche",,,8.8,73.8,1.1,350,0.1,0.4,0.4,,,1.5,0.0,5.0,0.0,,,5e-05,4e-05,0.0012,0.00026000000000000003,0.0001,,5e-06,0.0,0.0,0.0,0.00035,,,0.02,0.08,0.004,,0.0004,0.001,0.001,0.073,0.0,2.5e-06,,
"Semoule, préparée (avec du lait entier, sans adjonction de sucre)",,,4.7,11.3,3.0,93,1.8,0.7,0.2,,,4.9,0.2,0.6,0.012,,,2.9999999999999997e-05,0.00019,0.00016,0.00035999999999999997,2.9999999999999997e-05,,6.5e-06,1.5e-07,0.0004,1.0000000000000001e-07,0.00011999999999999999,,,0.016,0.18,0.13,,0.0006,0.073,0.0003,0.11,1.8999999999999998e-06,1.1e-05,,
"Semoule, préparée (avec du lait partiellement écrémé, sans adjonction de sucre)",,,4.7,11.3,3.0,93,1.8,0.7,0.2,,,4.9,0.2,0.6,0.012,,,2.9999999999999997e-05,0.00019,0.00016,0.00035999999999999997,2.9999999999999997e-05,,6.5e-06,1.5e-07,0.0004,1.0000000000000001e-07,0.00011999999999999999,,,0.016,0.18,0.13,,0.0006,0.073,0.0003,0.11,1.8999999999999998e-06,1.1e-05,,
Sérac,,,10.9,3.3,7.2,122,4.3,1.7,0.3,,,3.3,0.1,0.0,0.022,,,0.0,0.0,0.0,0.0,4e-05,,0.0,0.0,0.0,0.0,0.0002,,,0.011,0.12,0.17,,0.0003,0.033,0.0002,0.13,0.0,0.0,,
"Séré, aux fruits",,,8.4,14.1,2.4,112,1.4,0.6,0.1,,,13.4,0.1,0.1,0.008,,,1e-05,0.00034,0.00027,0.0003,2.9999999999999997e-05,,1.63e-05,3.7e-07,0.0006,1.0000000000000001e-07,8.999999999999999e-05,,,0.0086,0.12,0.093,,0.0004,0.027,0.0,0.12,0.0,2e-05,,
"Séré, nature, à la crème",,,6.9,3.7,15.6,183,9.4,3.7,0.7,,,3.2,0.1,0.0,0.053,,,2e-05,0.0003,0.00028000000000000003,0.00026000000000000003,2.9999999999999997e-05,,1.67e-05,3.8e-07,0.0004,2.0000000000000002e-07,0.0004,,,0.0081,0.12,0.093,,0.0003,0.029,0.0,0.11,0.0,8.5e-06,,
"Séré, nature, maigre",,,10.6,4.2,0.2,61,0.1,0.0,0.0,,,3.5,0.1,0.0,0.0,,,1e-05,0.00039,0.00031,0.00029,4e-05,,1.9399999999999997e-05,4.2e-07,0.0001,0.0,0.0,,,0.0099,0.14,0.11,,0.0005,0.033,0.0,0.15,0.0,2.7e-05,,
"Séré, nature, mi-gras",,,9.4,4.1,5.0,99,3.0,1.2,0.2,,,3.4,0.1,0.0,0.017,,,1e-05,0.00041,0.0003,0.0004,2.9999999999999997e-05,,1.86e-05,4.6999999999999995e-07,0.0002,1.0000000000000001e-07,0.00013000000000000002,,,0.009300000000000001,0.13,0.11,,0.0004,0.032,0.0,0.14,0.0,2.1e-05,,
"Sherry, 18.5 vol%",,,0.1,3.6,0.0,118,0.0,0.0,0.0,,,3.6,0.0,0.0,0.0,,,0.0,1e-05,8e-05,4e-05,2e-05,,1e-06,1.0000000000000001e-07,0.0,0.0,0.0,,,0.008,0.089,0.009,,0.0003,0.006,0.0005,0.007,0.0,1e-05,,
Sirop concentré,,,0.1,70.6,0.1,286,0.0,0.0,0.1,,,70.3,0.0,0.7,0.0,,,1e-05,1e-05,7.000000000000001e-05,2.9999999999999997e-05,2e-05,,2e-06,0.0,0.004,0.0,0.00016,,,0.002,0.049,0.003,,0.0001,0.001,0.0004,0.004,0.0,7e-07,,
Sirop d'agave,,,0.2,73.1,0.0,293,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.004,0.0,0.0,0.0,0.0,,
Sirop d'érable,,,0.0,67.2,0.2,271,0.0,0.1,0.1,,,58.6,0.0,0.0,0.0,,,2e-05,0.00073,0.00016,4e-05,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.023,0.22,0.073,,0.002,0.011,0.0001,0.002,6e-07,0.0,,
Sirop preparé (dilué en proportion 1:5.5),,,0.0,13.5,0.0,55,0.0,0.0,0.0,,,13.4,0.0,0.1,0.0,,,0.0,0.0,1e-05,1e-05,0.0,,4.0000000000000003e-07,0.0,0.0008,0.0,2.9999999999999997e-05,,,0.0012,0.0094,0.0062,,0.0,0.001,0.0001,0.0008,0.0,1.0000000000000001e-07,,
"Soda au cola, édulcoré",,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1e-05,2e-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.001,0.001,0.004,,0.0001,0.005,0.0,0.008,0.0,1e-06,,
