name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol,caffeine_milli,vitamin_a,vitamin_b1,vitamin_b2,vitamin_b3,vitamin_b5,vitamin_b6,vitamin_b7_micro,vitamin_b9,vitamin_b12,vitamin_c,vitamin_d,vitamin_e,vitamin_k_micro,manganese_milli,magnesium,potassium,calcium,copper_milli,zinc,sodium,iron,phosphorus,selenium,iodine,package_weight,serving_weight
"Birne, roh",,,0.5,10.9,0.3,54,0.1,0.1,0.1,,,9.0,0.0,2.9,0.0,,,1e-05,1e-05,0.00019,8.999999999999999e-05,2.9999999999999997e-05,,1.15e-05,0.0,0.0045,0.0,0.00011999999999999999,,,0.008199999999999999,0.13,0.0065,,0.0001,0.0018,0.0001,0.015,3e-07,4.0000000000000003e-07,,
"Blanc battu mit Früchten, mit Süsstoffen",,,8.0,8.3,0.2,67,0.1,0.0,0.0,,,5.2,0.1,0.3,0.0,,,2.9999999999999997e-05,0.00034,0.00028000000000000003,0.00037,4e-05,,1.51e-05,3.9e-07,0.0015,0.0,5.9999999999999995e-05,,,0.013,0.18,0.13,,0.0005,0.048,0.0001,0.14,0.0,1.9e-05,,
"Blanc battu, nature, mager",,,7.8,3.9,0.0,47,0.0,0.0,0.0,,,3.9,0.1,0.0,0.001,,,4e-05,0.00032,0.0002,0.00035,5.9999999999999995e-05,,2.4e-05,3.6e-07,0.0,1.0000000000000001e-07,0.0,,,0.012,0.14,0.13,,0.0005,0.044,0.0002,0.12,0.0,1e-05,,
"Blätterteig, hausgemacht (Butter), ungebacken",,,5.2,29.4,24.7,364,14.6,5.8,1.4,,,0.3,0.8,1.3,0.065,,,8.999999999999999e-05,2e-05,0.00013000000000000002,0.0002,7.000000000000001e-05,,6.7e-06,0.0,0.0,4.0000000000000003e-07,0.00074,,,0.015,0.082,0.011,,0.0005,0.34,0.0006,0.057,1.1e-06,7e-07,,
"Blätterteig, hausgemacht (mit pflanzlichem Fett), ungebacken",,,5.2,29.3,23.2,349,7.1,11.1,4.4,,,0.2,0.9,1.3,0.0,,,8.999999999999999e-05,2e-05,0.0002,0.00023,7.000000000000001e-05,,7.2999999999999996e-06,1e-08,0.0,1e-06,0.0037,,,0.015,0.088,0.0096,,0.0005,0.36,0.0007,0.058,1e-06,1.1e-06,,
"Blätterteig (mit pflanzichem Fett), ungebacken",,,5.7,35.1,24.3,385,10.9,9.8,2.6,,,0.1,1.0,1.6,0.0,,,8e-05,1e-05,0.00016,0.00016,2e-05,,5e-06,0.0,0.0,0.0,0.00242,,,0.0074,0.083,0.0046,,0.0003,0.4,0.0003,0.031,1.1e-06,5e-07,,
Blätterteigstängel,,,7.1,40.4,32.9,490,15.0,11.6,4.0,,,0.3,2.6,1.8,0.045,,,8.999999999999999e-05,2.9999999999999997e-05,0.00022,0.00022,8.999999999999999e-05,,4.8e-06,1e-08,0.0,9.000000000000001e-07,0.0030499999999999998,,,0.021,0.12,0.014,,0.0007,1.04,0.0009,0.079,1.4e-06,1.5e-06,,
"Blattgemüse (Durchschnitt exkl. Salate), gedämpft (ohne Zugabe von Salz)",,,1.4,2.7,0.3,23,0.1,0.0,0.1,,,2.4,0.0,2.1,0.0,,,5e-05,5e-05,0.00020999999999999998,0.00020999999999999998,0.00011,,2.69e-05,0.0,0.0193,0.0,0.00044,,,0.015,0.23,0.038,,0.0002,0.01,0.0003,0.031,4.0000000000000003e-07,2.3e-06,,
"Blattgemüse (Durchschnitt exkl. Salate), gedünstet (ohne Zugabe von Salz und Fett)",,,1.4,2.8,0.3,24,0.1,0.0,0.1,,,2.5,0.0,2.2,0.0,,,5e-05,4e-05,0.00023,0.00020999999999999998,0.00011,,2.83e-05,0.0,0.0192,0.0,0.00046,,,0.014,0.22,0.041,,0.0002,0.011,0.0004,0.033,4.0000000000000003e-07,2.4e-06,,
"Blattgemüse (Durchschnitt exkl. Salate), gekocht (ohne Zugabe von Salz und Fett)",,,1.3,2.6,0.3,22,0.1,0.0,0.1,,,2.3,0.0,2.1,0.0,,,4e-05,2.9999999999999997e-05,0.00017999999999999998,0.00017,8.999999999999999e-05,,2.26e-05,0.0,0.014199999999999999,0.0,0.00044,,,0.0099,0.13,0.038,,0.0002,0.0092,0.0003,0.03,4.0000000000000003e-07,2.2e-06,,
"Blattsalat (Durchschnitt), roh ",,,1.3,1.6,0.3,17,0.0,0.0,0.1,,,1.5,0.0,1.3,0.0,,,5e-05,7.000000000000001e-05,0.00031,0.00017999999999999998,5.9999999999999995e-05,,4.94e-05,0.0,0.0104,0.0,0.00023,,,0.013,0.23,0.035,,0.0002,0.015,0.0005,0.027,2.0000000000000002e-07,2.8999999999999998e-06,,
Blauschimmelkäse (Durchschnitt),,,19.1,0.1,32.6,370,21.8,6.6,1.1,,,0.1,3.4,0.0,0.084,,,2.9999999999999997e-05,0.0006,0.00053,0.0010400000000000001,8e-05,,4.0600000000000004e-05,7.4e-07,0.0,6e-07,0.00033,,,0.026,0.13,0.64,,0.0022,1.37,0.0002,0.37,0.0,4.6e-05,,
"Blumenkohl, gedämpft (ohne Zugabe von Salz)",,,1.8,2.1,0.7,26,0.2,0.1,0.3,,,1.7,0.0,2.0,0.0,,,2.9999999999999997e-05,8.999999999999999e-05,0.00022,0.00067,0.00014000000000000001,,3.54e-05,0.0,0.0475,0.0,8.999999999999999e-05,,,0.009300000000000001,0.24,0.023,,0.0003,0.0054,0.0002,0.04,1e-06,7e-07,,
"Blumenkohl, roh",,,1.8,2.1,0.7,26,0.2,0.1,0.3,,,1.7,0.0,2.0,0.0,,,4e-05,8.999999999999999e-05,0.00026000000000000003,0.00075,0.00015,,5.6e-05,0.0,0.060200000000000004,0.0,8.999999999999999e-05,,,0.009800000000000001,0.27,0.023,,0.0003,0.006,0.0003,0.04,1e-06,7e-07,,
Blutwurst,,,10.2,2.5,10.9,149,4.6,4.6,1.0,,,2.4,2.0,0.1,0.032,,,5e-05,0.00011999999999999999,0.00038,0.00039,0.00019,,5.0999999999999995e-06,1.0900000000000002e-06,0.0005,0.0,0.00011999999999999999,,,0.013,0.14,0.061,,0.0016,0.79,0.03,0.064,0.0,6.9e-06,,
"Bohne (alle Arten), gekocht (ohne Zugabe von Fett und Salz)",,,7.7,14.5,0.6,111,0.1,0.0,0.3,,,0.4,0.0,8.5,0.0,,,8e-05,2e-05,0.00083,8e-05,7.000000000000001e-05,,7.68e-05,0.0,0.0006,0.0,5e-05,,,0.051,0.42,0.045,,0.0011,0.001,0.002,0.15,0.0,4.0000000000000003e-07,,
"Bohne (alle Arten), getrocknet",,,20.9,40.7,1.5,305,0.3,0.1,0.7,,,1.2,0.0,22.6,0.0,,,0.00034,8e-05,0.0034,0.00039,0.00025,,0.00041,0.0,0.0027,0.0,0.00015,,,0.16,1.51,0.13,,0.0032,0.0013,0.0063,0.44,0.0,1.1e-06,,
"Bohne, grün, gedämpft (ohne Zugabe von Salz)",,,2.0,4.4,0.2,34,0.1,0.0,0.1,,,3.4,0.0,3.2,0.0,,,0.00011,8.999999999999999e-05,0.0007,0.00011999999999999999,8e-05,,3.51e-05,0.0,0.008400000000000001,0.0,0.00039,,,0.024,0.24,0.054,,0.0004,0.0036,0.0009,0.04,1e-06,2.6e-06,,
"Bohne, grün, getrocknet",,,20.2,42.1,2.0,318,0.4,0.1,1.1,,,22.2,0.1,25.3,0.0,,,0.00045,0.0007099999999999999,0.0040999999999999995,0.00219,0.00133,,0.000186,0.0,0.0676,0.0,0.001,,,0.23,2.51,0.54,,0.0025,0.021,0.0072,0.4,0.0,2.5e-05,,
"Bohne, grün, roh",,,1.9,4.1,0.2,32,0.1,0.0,0.1,,,3.3,0.0,3.0,0.0,,,0.00011999999999999999,8.999999999999999e-05,0.0008,0.00013000000000000002,8.999999999999999e-05,,5.3299999999999995e-05,0.0,0.0108,0.0,0.00035999999999999997,,,0.025,0.26,0.052,,0.0004,0.0039,0.001,0.038,1e-06,2.5e-06,,
Bolognaisesauce,,,6.3,8.3,4.0,96,1.4,2.1,0.4,,,2.6,0.6,0.6,0.009,,,5.9999999999999995e-05,8e-05,0.0012900000000000001,0.00023999999999999998,0.0001,,6e-06,3e-07,0.0039,1.0000000000000001e-07,0.00044,,,0.014,0.24,0.014,,0.0006,0.22,0.0005,0.047,0.0,1.5e-06,,
"Bouillon, Fleisch, zubereitet",,,0.3,0.2,0.3,5,0.2,0.1,0.0,,,0.0,1.1,0.0,0.0,,,0.0,1e-05,0.00083,0.00014000000000000001,1e-05,,2.3e-05,1e-06,0.0,0.0,0.0,,,0.01,0.054,0.001,,0.0,0.42,0.0002,0.013,0.0,3e-06,,
"Bouillon, Geflügel, zubereitet",,,0.3,0.3,0.3,5,0.1,0.1,0.1,,,0.1,1.0,0.0,0.005,,,0.0,1e-05,0.0012,0.00017999999999999998,1e-05,,2.3e-05,4.0000000000000003e-07,0.0,0.0,0.0,,,0.011,0.01,0.006,,0.0,0.4,0.0,0.005,0.0,2.8e-06,,
"Bouillon, Gemüse, zubereitet",,,0.3,0.4,0.4,6,0.1,0.2,0.1,,,0.1,0.9,0.0,0.0,,,0.00011,1e-05,0.0001,2.9999999999999997e-05,0.0,,1e-06,0.0,0.0,0.0,0.0,,,0.004,0.008,0.001,,0.0,0.36,0.0001,0.003,0.0,3.6000000000000003e-06,,
Branchli (Milchschokolade mit Haselnusscrèmefüllung),,,8.3,49.1,35.4,556,16.6,14.4,2.4,,,47.3,0.2,3.5,0.007,,,0.00011999999999999999,0.00026000000000000003,0.00043,0.00073,0.00011999999999999999,,2.3899999999999998e-05,2.4e-07,0.0012,3e-07,0.00312,,,0.084,0.55,0.19,,0.0014,0.064,0.0037,0.22,0.0,5.5e-06,,
"Branntwein aus Getreide, 40 vol% (z.B. Whisky)",,,0.0,0.1,0.0,247,0.0,0.0,0.0,,,0.1,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.001,0.003,0.002,,0.0001,0.001,0.0,0.005,0.0,0.0,,
"Branntwein aus Wein (z.B.Cognac, Brandy)",,,0.0,2.0,0.0,240,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.001,0.002,0.0,,0.0,0.002,0.0,0.0,0.0,0.0,,
Branntwein aus Zuckerrohr (z.B. Rum),,,0.0,0.0,0.0,234,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1e-05,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.002,0.0,,0.0001,0.001,0.0001,0.005,0.0,0.0,,
Bratbutter,,,0.1,0.0,98.3,885,58.9,23.1,4.5,,,0.0,0.0,0.0,0.282,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.6000000000000001e-06,0.00177,,,0.0,0.005,0.002,,0.0002,0.01,0.0,0.0,0.0,0.0,,
"Bratensauce, gebunden",,,1.6,4.6,3.0,53,0.7,1.3,0.3,,,0.8,1.4,0.5,0.0,,,2e-05,4e-05,0.00058,8e-05,2.9999999999999997e-05,,3e-06,0.0,0.0017,0.0,0.0001,,,0.008,0.095,0.018,,0.0008,0.58,0.0006,0.04,0.0,3e-06,,
"Bratensauce, klar",,,1.5,3.5,2.5,44,0.5,1.3,0.3,,,1.5,2.3,0.5,0.0,,,2e-05,4e-05,0.00058,8e-05,2.9999999999999997e-05,,3e-06,0.0,0.0017,0.0,0.00014000000000000001,,,0.008,0.095,0.018,,0.0008,0.9,0.0006,0.04,0.0,3e-06,,
Bresaola,,,32.4,0.4,2.6,155,0.8,1.1,0.4,,,0.0,6.8,0.0,0.065,,,0.00011999999999999999,0.0006,0.0024,0.0,0.00053,,1.9e-05,0.0,0.0,5e-07,0.00011999999999999999,,,0.0,0.32,0.035,,0.0040999999999999995,2.73,0.0024,0.14,7e-06,0.0,,
"Brie, Rahm",,,17.7,0.0,30.0,342,18.0,7.0,1.4,,,0.0,1.4,0.0,0.09,,,2e-05,0.00034,0.0011,0.00038,0.00013000000000000002,,6.110000000000001e-05,1.31e-06,0.0,7e-07,0.00078,,,0.02,0.12,0.5,,0.0023,0.56,0.0002,0.34,0.0,2e-05,,
"Brie, vollfett",,,21.4,0.0,23.5,298,14.1,5.5,1.1,,,0.0,1.3,0.0,0.071,,,2e-05,0.00025,0.0012,0.00069,0.00014000000000000001,,6.5e-05,1.8000000000000001e-06,0.0,5e-07,0.00061,,,0.019,0.084,0.42,,0.0025,0.51,0.0001,0.3,0.0,8.3e-06,,
"Broccoli, gedämpft (ohne Zugabe von Salz)",,,3.3,2.9,0.5,35,0.1,0.1,0.2,,,1.7,0.0,2.8,0.0,,,8e-05,0.0001,0.00062,0.00063,0.00017,,3.48e-05,0.0,0.0742,0.0,0.00139,,,0.019,0.32,0.042,,0.0004,0.009800000000000001,0.0007,0.073,7e-07,6.9e-06,,
"Broccoli, roh",,,3.6,3.2,0.6,39,0.2,0.1,0.3,,,1.9,0.0,3.2,0.0,,,0.0001,0.00011999999999999999,0.0008,0.0007700000000000001,0.00020999999999999998,,6.0299999999999995e-05,0.0,0.1029,0.0,0.00145,,,0.021,0.39,0.046,,0.0005,0.012,0.0009,0.08,8.000000000000001e-07,7.599999999999999e-06,,
"Brombeere, roh",,,1.1,6.5,0.7,47,0.1,0.2,0.4,,,6.1,0.0,5.2,0.0,,,1e-05,2.9999999999999997e-05,0.00047,0.00023999999999999998,2e-05,,1.6100000000000002e-05,0.0,0.0107,0.0,0.00076,,,0.02,0.2,0.031,,0.0002,0.001,0.0004,0.025,0.0,4.0000000000000003e-07,,
"Brombeerkuchen, hausgemacht, gebacken (mit Blätterteig)",,,3.3,16.0,7.8,156,3.3,3.0,1.1,,,6.4,0.3,4.2,0.02,,,2.9999999999999997e-05,5.9999999999999995e-05,0.00037,0.00035,2.9999999999999997e-05,,1.04e-05,8e-08,0.0063,2.0000000000000002e-07,0.00127,,,0.018,0.18,0.037,,0.0003,0.12,0.0005,0.046,1.6000000000000001e-06,3.5e-06,,
"Brombeerkuchen, hausgemacht, gebacken (mit Kuchenteig)",,,3.5,16.8,7.7,159,3.3,2.8,1.1,,,6.4,0.2,4.3,0.02,,,4e-05,5.9999999999999995e-05,0.00037,0.00035999999999999997,4e-05,,1.0300000000000001e-05,8e-08,0.0063,2.0000000000000002e-07,0.00123,,,0.021,0.18,0.038,,0.0004,0.098,0.0006,0.055,1.7e-06,3.5e-06,,
"Brombeerkuchen, hausgemacht (mit süssem Mürbeteig)",,,3.2,22.3,11.7,215,5.7,3.9,1.2,,,10.2,0.1,3.6,0.019,,,4e-05,5e-05,0.00033,0.00028000000000000003,4e-05,,1.1599999999999999e-05,5.0000000000000004e-08,0.0062,1.0000000000000001e-07,0.00124,,,0.018,0.16,0.03,,0.0003,0.041,0.0005,0.047,0.0,1.8999999999999998e-06,,
Brot (Durchschnitt),,,9.2,44.6,4.6,264,2.3,1.0,0.7,,,1.3,1.6,3.7,0.014,,,0.00017,0.0001,0.00074,0.00039,0.00011999999999999999,,2.18e-05,4e-08,0.0001,1.0000000000000001e-07,0.00041,,,0.036,0.17,0.029,,0.0012,0.62,0.0015,0.13,2.8999999999999998e-06,2.7e-06,,
Brühwürste geräuchert (Durchschnitt),,,14.0,0.5,21.2,249,8.2,9.8,1.8,,,0.5,2.2,0.0,0.051,,,0.00023,0.00011999999999999999,0.00314,0.00041999999999999996,0.0001,,1e-06,8.000000000000001e-07,0.0354,4.0000000000000003e-07,8e-05,,,0.013,0.18,0.0085,,0.0019,0.87,0.0009,0.18,0.0,4.0000000000000003e-07,,
Brühwürste ungeräuchert (Durchschnitt),,,13.3,0.8,21.5,250,8.1,10.0,2.2,,,0.8,2.0,0.0,0.057,,,0.00022,0.00013000000000000002,0.00294,0.00046,0.00015,,2e-06,8.000000000000001e-07,0.0213,4.0000000000000003e-07,0.00016,,,0.012,0.14,0.012,,0.0014,0.81,0.0007,0.17,0.0,1.2e-06,,
"Brunnenkresse, roh",,,1.7,1.9,0.2,19,0.1,0.0,0.1,,,0.6,0.2,1.2,0.0,,,8.999999999999999e-05,0.0001,0.0006,0.00016,0.00017999999999999998,,7.05e-05,0.0,0.0363,0.0,0.001,,,0.017,0.31,0.083,,0.0002,0.06,0.0016,0.068,1e-06,1.4e-05,,
Brunsli,,,14.9,43.3,29.8,515,5.8,17.3,5.7,,,39.4,0.1,6.7,0.0,,,8.999999999999999e-05,0.0005,0.001,0.00031,8e-05,,2.95e-05,4e-08,0.0002,1.0000000000000001e-07,0.01157,,,0.14,0.58,0.14,,0.0021000000000000003,0.057,0.0037,0.27,4e-06,1.6000000000000001e-06,,
"Buchweizen, Korn geschält",,,13.1,62.4,3.1,341,0.3,0.7,0.8,,,0.9,0.0,5.8,0.0,,,0.00043,0.00014000000000000001,0.00292,0.00124,0.00026000000000000003,,5.98e-05,0.0,0.0,0.0,0.00013000000000000002,,,0.2,0.42,0.015,,0.0016,0.0003,0.0021000000000000003,0.37,3.2000000000000003e-06,3.7e-06,,
Buchweizenmehl,,,12.0,65.4,2.8,343,0.3,0.6,0.7,,,1.4,0.0,4.7,0.0,,,0.00058,0.00015,0.00232,0.00148,0.00023,,5.75e-05,0.0,0.0,0.0,8e-05,,,0.19,0.41,0.015,,0.0014,0.0004,0.0023,0.26,2.8e-06,2.5e-06,,
Bündner Gerstensuppe,,,1.4,6.7,0.9,42,0.5,0.3,0.2,,,1.3,0.9,0.5,0.001,,,2.9999999999999997e-05,2.9999999999999997e-05,0.00032,0.00015,7.000000000000001e-05,,9e-06,0.0,0.0036,1.0000000000000001e-07,0.00023,,,0.011,0.11,0.029,,0.0003,0.35,0.0005,0.034,0.0,4.2000000000000004e-06,,
Burger mit Fisch,,,12.2,26.7,11.5,262,4.9,2.9,3.0,,,3.9,1.1,1.5,0.026,,,5e-05,1e-05,0.00063,0.00033,7.000000000000001e-05,,2.33e-05,8.3e-07,0.0005,8.000000000000001e-07,0.00283,,,0.022,0.21,0.055,,0.0006,0.44,0.0005,0.14,0.0,1.2e-05,,
Burger mit Poulet,,,12.7,23.8,11.0,247,1.9,5.8,2.7,,,2.9,1.2,1.2,0.028,,,0.0001,5e-05,0.00367,0.00079,0.00016,,3.34e-05,3e-07,0.0005,3e-07,0.0021000000000000003,,,0.022,0.22,0.066,,0.0007,0.46,0.0006,0.17,0.0,1.5e-06,,
"Burger, vegan aus Soja-oder Erbsenprotein, roh",,,18.0,4.1,11.1,197,5.5,3.4,2.1,,,1.9,1.2,4.3,0.0,,,5e-05,4e-05,0.00035999999999999997,0.00023,5e-05,,3.32e-05,0.0,0.0005,0.0,0.0015,,,0.051,0.36,0.062,,0.0018,0.49,0.0029,0.2,6.5999999999999995e-06,1.5e-05,,
Bürli (halbweiss),,,8.6,41.4,1.0,215,0.2,0.1,0.4,,,0.4,1.9,3.1,0.0,,,0.00015,7.000000000000001e-05,0.0007700000000000001,0.0003,0.00011999999999999999,,2.59e-05,0.0,0.0,0.0,0.00026000000000000003,,,0.031,0.13,0.016,,0.001,0.76,0.0013,0.12,2.7e-06,1.1e-06,,
"Buttergipfeli, hell",,,8.7,43.5,24.2,432,14.1,5.7,1.5,,,3.3,1.2,2.6,0.077,,,0.00011999999999999999,0.00011,0.0005899999999999999,0.00038,0.00011,,2.15e-05,1.0000000000000001e-07,0.0003,5e-07,0.0007099999999999999,,,0.025,0.17,0.052,,0.0009,0.49,0.001,0.12,3.5e-06,3e-06,,
"Buttergipfeli, Vollkorn",,,6.8,37.3,19.7,365,11.4,4.6,1.3,,,1.2,1.1,5.2,0.063,,,0.00011999999999999999,7.000000000000001e-05,0.00067,0.00034,0.0001,,2.24e-05,4e-08,0.0,4.0000000000000003e-07,0.0007199999999999999,,,0.024,0.16,0.015,,0.001,0.44,0.001,0.11,2.1000000000000002e-06,2.5e-06,,
Buttermilch,,,3.4,4.0,0.5,34,0.3,0.1,0.0,,,4.0,0.1,0.0,0.001,,,2.9999999999999997e-05,0.00016,0.0001,0.0003,4e-05,,5e-06,2.0000000000000002e-07,0.0006,0.0,2e-05,,,0.016,0.15,0.11,,0.0005,0.057,0.0001,0.09,0.0,7.2999999999999996e-06,,
Butterweggli,,,9.4,47.3,8.7,309,4.9,2.0,0.8,,,3.4,1.6,2.2,0.023,,,0.00013000000000000002,0.00015,0.00054,0.00041,0.00013000000000000002,,2.65e-05,7e-08,0.0003,1.0000000000000001e-07,0.00049,,,0.027,0.2,0.056,,0.0009,0.65,0.0011,0.13,2e-06,0.0,,
Butterzopf,,,9.0,45.7,11.4,325,6.5,2.6,0.9,,,2.9,1.5,2.1,0.041,,,0.00011,0.00013000000000000002,0.0005,0.00037,5.9999999999999995e-05,,2.34e-05,1.0000000000000001e-07,0.0002,3e-07,0.0005600000000000001,,,0.014,0.18,0.049,,0.0006,0.59,0.0005,0.09,2.6e-06,5.3e-06,,
"Butterzopf, Vollkorn",,,9.5,40.4,6.4,272,3.2,1.4,1.2,,,0.9,1.2,7.4,0.02,,,0.00025,0.00015,0.00067,0.00068,0.00029,,3.39e-05,3e-08,0.0,1.0000000000000001e-07,0.00066,,,0.086,0.27,0.022,,0.0023,0.46,0.0033,0.24,3.7e-06,2.6e-06,,
"Café crème, ungezuckert",,,0.3,0.5,1.1,13,0.7,0.3,0.1,,,0.3,0.0,0.1,0.004,,,0.0,1e-05,0.00013000000000000002,2.9999999999999997e-05,0.0,,2.0000000000000002e-07,4e-08,0.0001,0.0,2e-05,,,0.0037,0.035,0.014,,0.0,0.006900000000000001,0.0,0.0087,0.0,9.000000000000001e-07,,
Cake Financier,,,11.1,38.5,26.1,440,8.1,12.0,4.0,,,29.9,0.1,3.3,0.031,,,5.9999999999999995e-05,0.00035,0.00057,0.00020999999999999998,5e-05,,1.73e-05,8e-08,0.0001,2.0000000000000002e-07,0.00734,,,0.071,0.26,0.08,,0.001,0.045,0.001,0.15,3.7e-06,1.8999999999999998e-06,,
"Cake, nature ""Gleichschwer"", hausgemacht",,,6.9,44.7,24.7,430,13.7,6.1,1.7,,,26.6,0.2,0.8,0.158,,,8.999999999999999e-05,0.0001,0.0001,0.00083,7.000000000000001e-05,,2.42e-05,3.8e-07,0.0015,1.1e-06,0.0009599999999999999,,,0.013,0.099,0.021,,0.0007,0.068,0.0009,0.094,7.2999999999999996e-06,1.2e-05,,
Calimocho (Rotwein mit Cola),,,0.1,5.2,0.0,55,0.0,0.0,0.0,,,5.1,0.0,0.0,0.0,,,0.0,1e-05,5e-05,5e-05,1e-05,,0.0,0.0,0.0,0.0,0.0,,,0.008,0.058,0.0065,,0.0001,0.007,0.0005,0.015,0.0,6e-06,,
"Camembert, halbfett",,,24.4,0.0,10.0,188,6.0,2.4,0.5,,,0.0,1.5,0.0,0.03,,,2e-05,0.0005,0.0012,0.00066,0.00017,,5e-05,1.79e-06,0.0,5e-07,0.00019,,,0.022,0.13,0.53,,0.003,0.6,0.0003,0.41,0.0,2e-05,,
"Camembert, Rahm",,,17.1,0.0,31.7,355,19.0,7.5,1.5,,,0.0,1.2,0.0,0.095,,,2e-05,0.0007099999999999999,0.0011,0.00051,0.00014000000000000001,,7.52e-05,1.94e-06,0.0,5e-07,0.0005899999999999999,,,0.016,0.099,0.35,,0.0016,0.48,0.0002,0.26,0.0,6.8e-06,,
"Camembert, vollfett",,,20.8,0.0,23.7,297,14.2,5.6,1.1,,,0.0,2.2,0.0,0.071,,,2e-05,0.00023,0.0011,0.0008,0.00015,,8e-05,1.8000000000000001e-06,0.0,5e-07,0.00044,,,0.019,0.083,0.37,,0.0022,0.89,0.0001,0.26,0.0,2e-05,,
"Cannelloni mit Fleischfüllung, zubereitet",,,9.5,13.9,9.0,178,4.8,2.7,0.5,,,2.2,0.6,1.6,0.034,,,4e-05,8e-05,0.00103,0.00023,0.0001,,1.01e-05,2.7e-07,0.0032,2.0000000000000002e-07,0.00074,,,0.018,0.16,0.093,,0.0017,0.26,0.001,0.12,0.0,4.9000000000000005e-06,,
"Cannelloni mit Spinat-Ricotta-Füllung, zubereitet",,,7.8,14.6,14.3,221,8.2,3.7,0.8,,,1.5,0.9,1.5,0.038,,,2.9999999999999997e-05,0.00017,0.00055,0.00023,8e-05,,1.3199999999999999e-05,2.6e-07,0.0053,2.0000000000000002e-07,0.0011200000000000001,,,0.037,0.21,0.2,,0.001,0.34,0.0007,0.16,0.0,1e-05,,
"Cappuccino (ohne Schokoladenpulver), ungezuckert",,,2.0,2.9,2.5,42,1.5,0.6,0.1,,,2.8,0.1,0.0,0.009,,,1e-05,0.00014000000000000001,0.00011999999999999999,0.00022,2e-05,,2.6e-06,1.0000000000000001e-07,0.0006,0.0,8e-05,,,0.0075,0.11,0.077,,0.0002,0.024,0.0,0.057,7e-07,5.9e-06,,
"Capuns, zubereitet",,,8.0,9.7,10.2,165,5.1,3.2,0.8,,,0.9,1.0,0.8,0.059,,,8.999999999999999e-05,0.0001,0.00148,0.00053,8.999999999999999e-05,,1.7199999999999998e-05,5.9e-07,0.0043,4.0000000000000003e-07,0.00073,,,0.017,0.18,0.042,,0.001,0.38,0.001,0.084,0.0,7.2999999999999996e-06,,
Cashewnuss,,,21.5,23.2,48.1,619,8.2,29.1,8.7,,,3.1,0.0,3.6,0.0,,,0.0005899999999999999,5.9999999999999995e-05,0.0011,0.0012,0.00041999999999999996,,4.55e-05,0.0,0.0005,0.0,0.00028000000000000003,,,0.27,0.66,0.04,,0.004,0.0092,0.005900000000000001,0.54,1.5e-05,5e-06,,
Cervelat,,,13.4,0.5,21.5,249,8.2,9.7,1.7,,,0.5,2.1,0.0,0.051,,,0.00031,0.00011999999999999999,0.0030600000000000002,0.0004,8.999999999999999e-05,,1e-06,5.699999999999999e-07,0.0373,7e-07,0.0,,,0.013,0.19,0.011,,0.0016,0.84,0.0008,0.19,6.8e-06,4.0000000000000003e-07,,
"Champignon, gedünstet (ohne Zugabe von Fett und Salz)",,,4.2,1.2,0.3,29,0.1,0.0,0.2,,,0.3,0.0,2.3,0.0,,,0.0001,0.00031,0.0035299999999999997,0.00199,0.0001,,1.59e-05,0.0,0.0018,2.3e-06,0.0,,,0.011,0.35,0.0083,,0.0006,0.006,0.001,0.12,0.0,2.1e-05,,
Champignon (Konserve),,,2.2,0.5,0.3,19,0.0,0.0,0.1,,,0.0,0.9,2.5,0.0,,,2e-05,0.00019,0.002,0.002,5.9999999999999995e-05,,1e-05,0.0,0.002,0.0,0.0,,,0.012,0.12,0.023,,0.0005,0.34,0.0008,0.069,0.0,1.8e-05,,
"Champignon, roh",,,3.7,1.1,0.3,25,0.0,0.0,0.1,,,0.3,0.0,1.9,0.0,,,0.0001,0.00031,0.00362,0.00199,0.0001,,2.17e-05,0.0,0.0021000000000000003,1.8999999999999998e-06,0.0,,,0.011,0.37,0.007,,0.0005,0.0057,0.001,0.11,0.0,1.8e-05,,
Cheeseburger,,,13.2,24.3,14.2,281,7.5,4.9,1.1,,,3.3,1.6,1.6,0.036,,,0.00019,0.00016,0.00232,0.00034,0.00013000000000000002,,1.9e-05,1.3e-06,0.0004,1.0000000000000001e-07,0.00082,,,0.027,0.24,0.11,,0.0022,0.64,0.0014,0.24,6.5999999999999995e-06,7.7e-06,,
Chia-Samen,,,21.4,1.8,34.1,482,3.1,2.1,24.9,,,1.8,0.0,40.9,0.0,,,0.00047,0.0002,0.00413,0.00034,0.00014000000000000001,,7.07e-05,0.0,0.0016,0.0,0.0005,,,0.32,0.64,0.55,,0.0050999999999999995,0.016,0.0065,0.65,9.699999999999999e-06,5e-06,,
