name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol_milli,caffeine_milli,vitamin_a_micro,vitamin_b1_milli,vitamin_b2_milli,vitamin_b3_milli,vitamin_b5_milli,vitamin_b6_milli,vitamin_b7_micro,vitamin_b9_micro,vitamin_b12_micro,vitamin_c_milli,vitamin_d_micro,vitamin_e_milli,vitamin_k_micro,manganese_milli,magnesium_milli,potassium_milli,calcium_milli,copper_milli,zinc_milli,sodium_milli,iron_milli,phosphorus_milli,selenium_micro,iodine_micro,package_weight,serving_weight
"Pasta frolla (con grasso vegetale ), dolce, cotta al forno",,,8.0,58.4,24.9,494,11.2,9.8,2.8,,,17.8,0.3,1.9,26,,,0.1,0.04,0.18,0.34,0.09,,7.2,0.1,0,0.2,2.44,,,21,120,12,,0.7,130.0,1,86,3,3.5,,
"Pasta frolla (con grasso vegetale), dolce, cruda",,,6.4,46.7,19.9,395,9,7.9,2.2,,,14.2,0.3,1.5,21,,,0.1,0.03,0.15,0.37,0.08,,11.4,0.08,0,0.2,1.95,,,17,93,9.3,,0.6,100.0,0.8,69,2.4,2.8,,
"Pasta integrale, cotta in acqua salata (sale non iodato)",,,5.9,26.8,1.2,152,0.2,0.1,0.5,,,0.3,1.0,5.4,0,,,0.27,0.04,1.3,0.34,0.08,,13,0,0,0,0.09,,,48,110,15,,1.4,420.0,1.4,160,nd,1.1,,
"Pasta integrale, secca",,,12.6,60.6,2.5,338,0.4,0.3,1.1,,,0.7,0.0,11.5,0,,,0.67,0.11,3.1,0.8,0.2,,40,0,0,0,0.2,,,120,390,34,,3,5.0,3.9,370,nd,1.9,,
"Pasta lievitata (con burro), dolce, cruda",,,8.7,43.2,11.1,311,6.1,2.7,1,,,6.4,0.9,1.9,57,,,0.15,0.14,0.54,0.62,0.12,,37.9,0.14,0.2,0.4,0.61,,,22,160,34,,0.9,380.0,1.1,110,3.5,5.8,,
"Pasta lievitata (con grassa vegetale), dolce, cruda",,,9.2,39.9,11.1,300,3.6,4.8,2.2,,,1.1,1.0,2.1,36,,,0.16,0.14,0.59,0.66,0.13,,40.3,0.16,0.2,0.6,1.77,,,24,170,35,,0.9,410.0,1.1,120,3.7,6.3,,
"Pasta per flammkuchen, cruda",,,7.5,39.9,2.9,221,1.4,0.6,0.5,,,0.6,1.3,2.7,6,,,0.14,0.04,0.52,0.34,0.13,,17.6,0,0,0,0.3,,,25,110,11,,0.8,500.0,1.1,88,2.8,0.8,,
"Pasta per pizza (con grasso vegetale), cruda",,,7.0,41.2,3.6,229,0.5,2.2,0.6,,,0.2,0.7,2,0,,,0.11,0.04,0.4,0.24,0.04,,19.8,0,0,0,1.15,,,9.4,110,5.9,,0.4,290.0,0.4,44,1.4,0.6,,
"Pasta per strudel, cruda",,,7.6,44.3,2.5,234,0.3,1.4,0.6,,,0.2,1.9,2,0,,,0.13,0.02,0.2,0.31,0.1,,10.2,0,0,0,0.81,,,22,110,9.5,,0.7,750.0,1,77,1.5,0.9,,
"Pasta per torta (con burro), cruda",,,6.7,38.5,21.2,375,12.4,4.9,1.3,,,0.3,0.8,1.8,55,,,0.12,0.03,0.18,0.26,0.09,,8.8,0,0,0.3,0.73,,,19,100,11,,0.7,330.0,0.8,72,1.4,0.7,,
"Pasta per torta (con grasso vegetale), cruda",,,6.6,38.1,23.5,394,10.8,9.3,2.5,,,0.2,0.8,1.8,0,,,0.12,0.02,0.18,0.26,0.09,,8.8,0,0,0,2.26,,,19,98,7.8,,0.6,320.0,0.8,67,1.3,0.7,,
"Pasta per torta, integrale (con burro), cruda",,,7.6,33.8,21.5,372,12.4,4.9,1.8,,,0.7,0.8,6.1,55,,,0.26,0.1,0.35,0.66,0.25,,27.6,0,0,0.3,0.9,,,72,220,20,,1.9,340.0,2.8,200,2.9,1.5,,
"Pasta per torta, integrale (con grasso vegetale), cruda",,,7.6,33.7,20.2,359,6.1,9.4,4.3,,,0.6,0.9,6.1,0,,,0.26,0.1,0.4,0.68,0.25,,28.1,0.01,0,0.8,3.4,,,72,230,18,,1.9,350.0,2.8,200,2.8,1.9,,
"Pasta, secca",,,12.6,70.5,1.2,353,0.2,0.1,0.5,,,0.4,0.0,5.1,0,,,0.09,0.06,2,0.3,0.17,,31,0,0,0,0.31,,,56,200,22,,1.5,5.0,1.5,170,51,0.6,,
"Pasta sfoglia (con grasso vegetale), cruda",,,5.7,35.1,24.3,385,10.9,9.8,2.6,,,0.1,1.0,1.6,0,,,0.08,0.01,0.16,0.16,0.02,,5,0,0,0,2.42,,,7.4,83,4.6,,0.3,400.0,0.3,31,1.1,0.5,,
"Pasta sfoglia di quark (con burro), cruda",,,7.1,29.0,28.3,401,16.8,6.6,1.6,,,1.3,0.8,1.3,78,,,0.09,0.12,0.22,0.27,0.07,,11.7,0.12,0.1,0.4,0.83,,,16,110,38,,0.6,330.0,0.6,89,nd,3.2,,
"Pasta sfoglia di quark (con grasso vegetale), cruda",,,7.1,28.8,26.9,388,9.7,11.6,4.4,,,1.2,0.9,1.3,17,,,0.09,0.12,0.27,0.3,0.07,,12.2,0.13,0.1,1,3.62,,,16,120,37,,0.6,350.0,0.6,90,nd,3.6,,
"Pasta sfoglia, fatta in casa (al burro), cruda",,,5.2,29.4,24.7,364,14.6,5.8,1.4,,,0.3,0.8,1.3,65,,,0.09,0.02,0.13,0.2,0.07,,6.7,0,0,0.4,0.74,,,15,82,11,,0.5,340.0,0.6,57,1.1,0.7,,
"Pasta sfoglia, fatta in casa (con grasso vegetale), cruda",,,5.2,29.3,23.2,349,7.1,11.1,4.4,,,0.2,0.9,1.3,0,,,0.09,0.02,0.2,0.23,0.07,,7.3,0.01,0,1,3.7,,,15,88,9.6,,0.5,360.0,0.7,58,1,1.1,,
Pasticcino alle pere,,,4.9,57.2,10.4,363,5.9,2.5,0.9,,,33.5,0.8,6.9,25,,,0.08,0.06,0.5,0.24,0.09,,15.8,0,0.7,0.2,0.43,,,32,320,64,,0.6,300.0,1.6,75,nd,2.2,,
"Pastinaca, cotta (senza aggiunta di sale)",,,1.2,11.4,0.4,58,0.1,0,0.2,,,2.9,0.0,2.1,0,,,0.07,0.1,0.69,0.33,0.07,,22.7,0,8.3,0,0.93,,,13,200,42,,0.4,2.2,0.3,68,0.5,3.4,,
"Pastinaca, cruda",,,1.3,12.1,0.4,62,0.1,0,0.3,,,3.1,0.0,2.1,0,,,0.1,0.13,0.94,0.52,0.09,,43.2,0,19.7,0,0.88,,,21,430,42,,0.5,3.8,0.4,71,0.6,3.6,,
"Patata, con buccia, cotta al forno (senza aggiunta di grassi o sale)",,,2.5,20.7,0.2,100,0.1,0,0,,,1.4,0.0,2.6,0,,,0.2,0.02,0.9,0.46,0.11,,18,0,6,0,0.05,,,27,600,11,,0.4,2.0,0.6,45,0,1,,
"Patata dolce, al vapore (senza aggiunta di sale)",,,1.6,17.1,0.1,81,0,0,0,,,4.2,0.1,3,0,,,0.07,0.06,0.51,0.69,0.18,,6.7,0,15.8,0,0.27,,,25,370,40,,0.3,51.0,0.5,51,nd,2.3,,
"Patata dolce, cotta al forno (senza aggiunta di grassi o sale)",,,1.9,21.1,0.1,100,0,0,0,,,5.2,0.2,3.7,0,,,0.08,0.07,0.64,0.89,0.23,,10.6,0,21,0,0.32,,,32,520,51,,0.4,68.0,0.7,64,nd,3,,
"Patata dolce, cruda",,,1.6,17.1,0.1,81,0,0,0,,,4.2,0.1,3,0,,,0.08,0.06,0.56,0.8,0.21,,11,0,19.3,0,0.26,,,26,420,41,,0.3,55.0,0.6,52,nd,2.4,,
"Patata novella, con buccia, bollita (senza sale)",,,1.8,13.6,0.1,66,0,0,0,,,1.1,0.0,1.8,0,,,0.13,0.01,0.7,0.51,0.13,,21,0,7,0,0.11,,,18,380,11,,0.2,3.0,0.6,44,0,0,,
"Patate al gratin ""dauphinois"", preparate",,,2.5,11.3,7.8,128,4.7,1.8,0.4,,,2.4,0.3,1.3,23,,,0.05,0.11,0.71,0.33,0.09,,10.8,0.07,10.4,0.1,0.22,,,18,310,52,,0.3,130.0,0.2,71,nd,6.4,,
"Patate al gratin ""savoyard"", preparate",,,2.1,10.6,2.3,75,1.4,0.6,0.1,,,0.5,0.4,1.4,6,,,0.09,0.04,0.79,0.25,0.09,,11.7,0.04,11.4,0,0.08,,,18,280,32,,0.3,150.0,0.2,53,nd,5,,
"Patate fritte al forno, surgelate",,,2.4,23.4,5.1,154,0.5,4,0.4,,,1.1,0.0,2.5,0,,,0.08,0.06,1.35,0.41,0.16,,19.8,0,21.4,0,1.74,,,27,480,6.1,,0.3,1.2,0.3,61,0.3,4.7,,
"Patate fritte (cotte nel forno), non salate",,,3.8,32.6,6.6,213,0.6,5.1,0.5,,,0.3,0.0,4.2,0,,,0.1,0.02,1.15,0.52,0.52,,40.6,0,2.4,0,2.26,,,29,590,11,,0.5,1.6,0.7,81,0.4,6.2,,
"Patate fritte (fritte in olio di girasole HO), non salate",,,3.2,32.4,15.4,286,1.6,12.6,0.7,,,1.6,0.0,2.5,0,,,0.25,0.03,0.81,0.57,0.7,,39.8,0,21.4,0,1.3,,,26,580,9.4,,0.4,15.0,0.6,60,nd,5.1,,
"Patate, pelate, al vapore (senza aggiunta di sale)",,,2.0,15.6,0.1,75,0,0,0,,,0.7,0.0,2.1,0,,,0.07,0.05,1.1,0.33,0.12,,13.1,0,15.8,0,0.06,,,22,350,5,,0.2,0.9,0.2,50,0.2,3.9,,
"Patate, pelate, crude",,,2.0,15.6,0.1,76,0,0,0,,,0.7,0.0,2.1,0,,,0.08,0.05,1.2,0.38,0.14,,21.4,0,19.4,0,0.06,,,23,400,5.1,,0.2,1.0,0.3,51,0.3,4,,
Patatine a ridotto contenuto di grassi,,,5.9,59.2,22.1,468,2.5,5.9,12.3,,,3,1.2,4.5,0,,,0.46,0.06,1.48,1.04,1.27,,72.8,0,39,0,2.61,,,48,1060,17,,0.8,490.0,1.1,110,nd,9.6,,
Paté di campgagna,,,13.6,0.9,26.5,298,9.7,12,3,,,0.7,2.2,0.1,119,,,0.25,0.75,4.13,1.41,0.2,,20.9,6.33,3.9,0,0.46,,,14,130,17,,2,870.0,4.2,110,nd,4.8,,
"Peperone rosso, crudo",,,0.9,5.9,0.1,32,0,0,0.1,,,5.2,0.0,1.7,0,,,0.03,0.08,0.98,0.16,0.29,,41.4,0,149,0,2.26,,,12,240,6.6,,0.1,0.4,0.3,25,0.1,0.1,,
"Peperone, rosso, stufato (senza aggiunta di sale)",,,1.1,7.2,0.1,39,0,0,0.1,,,6.4,0.0,2.1,0,,,0.03,0.08,1.04,0.18,0.31,,32.7,0,143.1,0,2.97,,,13,250,8.5,,0.1,0.4,0.4,31,0.2,0.2,,
"Peperone verde, crudo",,,0.9,3.0,0.3,22,0.1,0,0.2,,,2.6,0.0,1.8,0,,,0.03,0.03,0.6,0.15,0.25,,27.8,0,122,0,0.63,,,11,190,8.6,,0.1,6.0,0.4,27,0.1,0.4,,
"Peperone, verde, stufato (senza aggiunta di sale)",,,1.1,3.7,0.4,27,0.1,0,0.2,,,3.2,0.0,2.2,0,,,0.03,0.03,0.63,0.16,0.26,,22,0,117.2,0,0.82,,,12,190,11,,0.1,6.9,0.4,34,0.1,0.5,,
"Pera, con edulcorante, in scatola, sgocciolata",,,0.5,9.9,0.3,50,0.1,0.1,0.1,,,8.2,0.0,2.6,0,,,0.01,0.01,0.17,0.08,0.02,,6.5,0,2,0,0.14,,,7.5,90,7,,0.1,1.2,0.1,14,0.3,0.5,,
"Pera, cruda",,,0.5,10.9,0.3,54,0.1,0.1,0.1,,,9,0.0,2.9,0,,,0.01,0.01,0.19,0.09,0.03,,11.5,0,4.5,0,0.12,,,8.2,130,6.5,,0.1,1.8,0.1,15,0.3,0.4,,
"Pera, sciroppata, in scatola, sgocciolata",,,0.4,15.2,0.4,71,0.1,0.1,0.2,,,14.4,0.0,2.6,0,,,0,0,0,0.04,0.01,,0,0,0.9,0,0.12,,,4,69,8.8,,0.1,0.0,0,7.9,0.1,0.5,,
"Pere, cotte, sgocciolate (senza aggiunta di zucchero)",,,0.6,11.3,0.4,57,0.1,0.1,0.2,,,9.4,0.0,3,0,,,0.01,0.01,0.2,0.1,0.02,,7.5,0,2.3,0,0.16,,,8.6,100,8,,0.1,1.4,0.1,16,0.4,0.5,,
"Pere, secche",,,2.3,59.7,1.4,288,0.2,0.3,0.6,,,49.6,0.0,13.5,0,,,0.06,0.08,0.65,0.16,0.03,,39,0,2.1,0,0.06,,,34,390,48,,0.5,10.0,0.8,53,2,4,,
"Pesca, con edulcorante, in scatola, sgocciolata",,,0.8,8.1,0.1,40,0,0,0.1,,,7.3,0.0,1.7,0,,,0.01,0.03,0.57,0.17,0.02,,2.5,0,2.8,0,1.09,,,8.2,130,7.9,,0.2,0.9,0.2,19,1.5,3.4,,
"Pesca, gialla, cruda",,,0.8,8.9,0.1,43,0,0,0,,,8,0.0,1.9,0,,,0.01,0.03,0.63,0.18,0.02,,4.5,0,6.1,0,0.96,,,9,190,7.3,,0.1,1.3,0.2,21,1.3,3,,
"Pesca noce, cruda",,,1.0,11.3,0.3,55,0,0.1,0.1,,,8.8,0.0,1.3,0,,,0.02,0.02,0.64,0.24,0.02,,8,0,4.6,0,0.61,,,9,260,7,,0.1,1.0,0.2,25,0.2,3,,
"Pesca, sciroppata, in scatola, sgocciolata",,,0.7,18.6,0.1,82,0,0,0,,,17.9,0.0,1.6,0,,,0.01,0.02,0.51,0.15,0.01,,2.3,0,2.5,0,0.98,,,7.4,120,7.2,,0.1,0.8,0.1,17,1.3,3.1,,
"Pesce (media), crudo ",,,19.1,0.0,5.3,124,0.8,2.2,1.4,,,0,0.2,0,59,,,0.12,0.1,4.92,0.5,0.36,,11.3,3.38,0.6,4.7,1.12,,,25,410,17,,0.4,68.0,0.5,220,33,65,,
"Pesce (media), filetto, al vapore (senza aggiunta di grassi o sale)",,,17.9,0.0,5.8,123,0.9,2.4,1.6,,,0,0.2,0,73,,,0.11,0.09,4.31,0.43,0.31,,9.9,3.38,0.6,4.9,1.26,,,27,380,21,,0.5,72.0,0.5,230,37,73,,
"Pesce Persico, crudo",,,18.0,0.0,0.7,79,0.1,0.1,0.3,,,0,0.2,0,70,,,0.07,0.1,2.9,0.19,0.12,,5,1,2,4,0.74,,,26,370,18,,0.6,92.0,0.2,220,29,5,,
Pesto rosso,,,6.2,13.1,36.2,410,5,15.2,13.8,,,11.2,2.1,3.5,5,,,0.13,0.16,2.93,0.62,0.26,,34.8,0.08,21.4,0,17.66,,,61,1050,93,,1,830.0,2.5,150,nd,nd,,
Pesto verde,,,5.6,6.6,42.5,436,6.5,16.6,17.6,,,3.2,2.7,2.5,18,,,0.05,0.1,0.59,0.31,0.07,,25.8,0,92.6,0.3,17.9,,,36,200,150,,0.7,1060.0,0.6,94,4,4,,
Petit Beurre,,,8.7,70.2,12.4,431,7.1,2.8,1,,,20.6,0.5,2.3,33,,,0.15,0.03,0.23,0.35,0.12,,11.5,0.01,0,0.2,0.63,,,24,130,11,,0.8,220.0,1.1,90,1.7,1.9,,
Petit Beurre con cioccolato,,,7.7,63.8,21.3,482,12.9,6.5,1.1,,,37.2,0.5,2.1,23,,,0.1,0.21,0.31,0.23,0.07,,6.3,0,1.3,0.1,0.45,,,39,370,120,,1.2,200.0,1.6,160,nd,9.1,,
"Petit Beurre, integrale",,,9.6,65.3,12.7,426,7.1,2.8,1.4,,,17.3,0.6,6,33,,,0.26,0.09,0.39,0.67,0.23,,25.9,0.01,0,0.2,0.79,,,68,290,30,,1.8,230.0,2.8,190,3.2,2.5,,
"Piccata di maiale, preparata",,,22.9,5.5,12.4,226,3.2,6.2,1.5,,,0.1,0.9,0.3,153,,,0.34,0.22,2.51,1.01,0.21,,20,1.12,0,0.8,1.03,,,21,200,100,,2.7,350.0,1.9,220,nd,15,,
"Piccata di melanzane, preparata",,,5.6,8.9,8.3,138,2.3,4.2,1,,,2.3,0.2,2.7,67,,,0.05,0.09,0.56,0.57,0.08,,18.8,0.32,1.1,0.5,0.66,,,17,230,73,,0.6,96.0,0.6,93,nd,9,,
"Piccata di sedano rapa, preparata",,,5.4,8.4,8.2,136,2.2,4.1,1,,,1.5,0.3,3.5,66,,,0.06,0.1,0.25,0.75,0.15,,23.7,0.31,4.2,0.5,0.58,,,15,390,95,,0.7,130.0,0.6,120,nd,11,,
"Piccata di vitello, preparata",,,22.5,5.5,11.6,217,3,5.8,1.4,,,0.1,0.9,0.3,155,,,0.06,0.28,4.56,1.26,0.19,,23.3,1.1,0,0.8,0.81,,,25,230,100,,2.5,340.0,2.3,260,nd,14,,
"Piccata di zucca, preparata",,,5.5,9.4,8.5,140,2.3,4.3,1,,,3.7,0.2,2.2,69,,,0.06,0.12,0.41,0.73,0.09,,17.4,0.33,8.8,0.5,nd,,,13,360,100,,0.6,97.0,0.6,100,nd,9.3,,
"Piccata di zucchina, preparata",,,5.2,6.5,8.1,122,2.2,4,0.9,,,1.7,0.2,1.1,65,,,0.05,0.12,0.36,0.5,0.08,,19.6,0.31,8,0.5,0.58,,,19,230,76,,0.7,97.0,0.6,110,nd,10,,
Pinoli,,,16.5,13.0,61.9,688,4.3,15.7,25.7,,,4.9,0.0,6.3,0,,,0.49,0.26,3.33,0.41,0.22,,63.4,0,0.5,0,11.85,,,370,810,20,,5.8,1.9,6.5,690,1,11,,
"Piselli, conserva",,,4.8,12.8,0.8,87,0.1,0.1,0.4,,,0,0.7,5,0,,,0.12,0.08,1,0.13,0.05,,40,0,9,0,0.2,,,21,120,32,,0.6,270.0,1.6,83,nd,5.2,,
"Piselli (conserva), riscaldati (senza aggiunta di sale)",,,4.9,13.1,0.8,89,0.1,0.1,0.4,,,0,0.6,5.1,0,,,0.1,0.08,0.85,0.12,0.04,,25.5,0,6.8,0,0.21,,,20,110,32,,0.5,240.0,1.4,84,nd,5.3,,
"Piselli e carote, conserva",,,4.2,9.6,0.6,68,0.1,0.1,0.2,,,3.8,1.0,4.1,0,,,0.12,0.08,1.31,0.55,0.09,,58.7,0,25.8,0,0.23,,,18,200,38,,0.4,410.0,0.7,44,1.1,1.9,,
"Piselli e carote, (conserva), riscaldati (senza aggiunta di sale)",,,4.3,9.8,0.6,70,0.1,0.1,0.2,,,3.9,0.9,4.2,0,,,0.1,0.08,1.12,0.5,0.09,,37.5,0,19.5,0,0.24,,,17,180,38,,0.4,370.0,0.6,45,1.1,1.9,,
"Piselli, semi maturi, decorticati, cotti (senza aggiunta di grassi e sale)",,,9.0,21.2,0.7,137,0.1,0.1,0.3,,,1.1,0.0,5,0,,,0.22,0.07,0.84,0.35,0.03,,42.9,0,1,0,0.05,,,36,340,18,,1.2,2.7,1.6,140,nd,0.5,,
"Piselli, semi maturi, decorticati, secchi",,,21.3,51.9,1.7,331,0.3,0.3,0.8,,,2.8,0.0,11.6,0,,,0.79,0.21,3,1.49,0.12,,200,0,3.9,0,0.13,,,96,1060,39,,3.1,6.6,4.3,360,nd,1.3,,
"Piselli, verdi, al vapore (senza aggiunta sale)",,,7.6,12.5,0.8,99,0.1,0.1,0.3,,,2.5,0.0,5.8,0,,,0.17,0.14,1.92,0.7,0.11,,41.6,0,35.1,0,0.24,,,28,190,49,,0.7,1.7,1.1,66,2,1.9,,
"Pisello, crudo",,,6.9,11.3,0.7,90,0.1,0.1,0.3,,,2.3,0.0,5.3,0,,,0.19,0.13,2.09,0.72,0.11,,60.3,0,43,0,0.21,,,27,190,45,,0.7,1.8,1.1,61,1.8,1.7,,
"Pisello, surgelato",,,5.3,10.8,0.7,81,0.1,0.1,0.4,,,5.7,0.0,5.3,0,,,0.6,0.08,2.3,0.11,0.12,,50,0,22,0,0.11,,,26,170,36,,0.8,4.0,1.8,86,0.9,2,,
Pistacchi,,,25.5,12.3,50.3,621,5.7,24.6,14.3,,,7.2,0.0,8.8,0,,,0.43,0.24,1.1,0.52,0.9,,68.4,0,5.6,0,1.64,,,120,1000,92,,3.3,1.0,2.8,470,6.8,5,,
"Pizza alle verdure, cotta nel forno",,,5.7,17.6,3.2,125,1.2,1.4,0.4,,,1.8,0.3,2,4,,,0.09,0.11,0.99,0.46,0.1,,18,0.1,13.1,0.3,0.9,,,14,240,44,,0.6,130.0,0.6,83,nd,4.8,,
"Pizza al tonno, cotta nel forno",,,11.9,26.6,7.5,225,3,3.4,0.6,,,1.4,0.7,1.5,16,,,0.08,0.1,1.76,0.22,0.11,,11.2,0.69,2.7,0.2,1.52,,,15,180,84,,1,270.0,0.6,130,nd,3.6,,
"Pizza Calzone, cotta nel forno",,,11.4,26.6,7.6,224,3,3.5,0.6,,,1.5,0.9,1.5,16,,,0.15,0.11,1.3,0.27,0.1,,11.1,0.29,10,0.1,1.46,,,15,200,84,,1.1,350.0,0.5,150,nd,2.5,,
"Pizza con mascarpone e rucola, cotta nel forno",,,9.5,27.6,9.7,239,4.4,4,0.7,,,1.7,0.6,1.6,16,,,0.09,0.11,0.67,0.23,0.08,,16.5,0.3,5.8,0.1,1.56,,,14,180,98,,0.9,250.0,0.5,120,nd,3.7,,
"Pizza Hawaii, cotta nel forno",,,9.5,24.3,6.3,195,2.5,2.9,0.5,,,3.6,0.7,1.5,13,,,0.13,0.1,1.12,0.26,0.1,,10,0.24,9.7,0.1,1.23,,,15,190,72,,0.9,290.0,0.5,130,nd,2.1,,
"Pizza Margherita, cotta nel forno",,,9.9,30.0,8.4,238,3.3,3.8,0.6,,,1.6,0.7,1.7,12,,,0.09,0.1,0.7,0.22,0.08,,12.3,0.32,3,0.1,1.63,,,13,180,93,,1,270.0,0.5,130,nd,2.3,,
"Pizza Prosciutto, cotta nel forno",,,10.6,28.8,6.4,218,2.2,3.2,0.6,,,1.6,0.9,1.6,13,,,0.16,0.1,1.37,0.28,0.11,,11.2,0.19,10.8,0,1.55,,,15,220,59,,0.9,360.0,0.5,130,nd,2.3,,
"Pizza Prosciutto e Funghi, cotta nel forno",,,10.7,24.0,6.9,204,2.7,3.1,0.5,,,1.4,0.8,1.6,14,,,0.14,0.14,1.57,0.46,0.1,,11.7,0.26,9.2,0.3,1.31,,,15,230,77,,1,310.0,0.6,150,nd,4.4,,
"Pizza Quattro Formaggi, cotta nel forno",,,12.3,37.2,10.6,297,5,3.9,0.8,,,0.2,1.1,1.8,20,,,0.08,0.11,0.41,0.3,0.05,,12.1,0.32,0,0.2,1.17,,,16,120,210,,1.2,450.0,0.5,180,nd,6.8,,
"Polenta nera, preparata",,,4.1,12.4,4.8,111,2.7,1.2,0.3,,,0.3,1.1,0.9,12,,,0.03,0.05,1.05,0.27,0.04,,25.3,1.06,0,0.1,0.11,,,26,93,75,,0.5,440.0,0.5,84,nd,4.6,,
"Pollo, coscia con pelle, arrostita (senza aggiunta di grassi o sale)",,,23.9,0.0,10.2,187,3.2,5,1.8,,,0,0.2,0,107,,,0.11,0.18,4.73,0.87,0.46,,8,0.67,0,1.5,0.66,,,21,240,7.2,,1.3,71.0,0.6,190,37,11,,
"Pollo, coscia con pelle, cruda",,,17.9,0.0,10.2,163,3.2,5,1.8,,,0,0.2,0,80,,,0.14,0.15,4.43,0.87,0.57,,10,0.77,0,1.5,0.62,,,20,300,5.7,,1,63.0,0.5,180,28,8,,
"Pollo, coscia senza pelle, cruda",,,19.7,0.0,6.2,135,1.9,2.8,1.4,,,0,0.2,0,86,,,0.14,0.27,4.43,0.87,0.38,,10,0.4,0,1.5,0.62,,,20,300,5.6,,0.9,76.0,0.5,190,nd,5,,
"Pollo, intero con pelle, arrostito (senza aggiunta di grassi o sale)",,,25.1,0.0,10.3,193,2.8,4.5,1.8,,,0,0.2,0,103,,,0.09,0.18,4.73,0.9,0.4,,6.4,0.35,2.7,0,0.07,,,21,210,15,,1.3,79.0,0.9,170,nd,13,,
"Pollo, intero con pelle, crudo",,,18.8,0.0,10.3,168,2.8,4.5,1.8,,,0,0.2,0,77,,,0.11,0.15,4.43,0.9,0.5,,8,0.4,2.5,0,0.07,,,20,260,12,,1,70.0,0.7,160,nd,10,,
"Pollo, petto con pelle, crudo",,,23.3,0.0,6.5,152,2.1,3,1.2,,,0,0.1,0,70,,,0.08,0.14,4.43,0.87,0.77,,10,0.4,0,1.5,0.62,,,26,320,3.9,,0.5,34.0,0.3,210,10,10,,
"Pollo, petto, fettina o sminuzzato, cotto in padella (senza aggiunta di grassi o sale)",,,30.1,0.0,0.8,128,0.2,0.3,0.2,,,0,0.1,0,79,,,0.14,0.14,10.92,0.87,0.53,,7.5,0.24,0,1.4,0.58,,,27,400,4.1,,0.6,38.0,0.4,230,18,1.2,,
"Pollo, petto senza pelle, crudo",,,24.6,0.0,1.0,107,0.3,0.4,0.3,,,0,0.1,0,63,,,0.16,0.11,10.92,0.87,0.77,,12,0.29,0,1.5,0.62,,,27,350,3.3,,0.5,36.0,0.3,220,14,0.9,,
"Polpettone, fatto in casa, cotto al forno",,,15.0,8.1,9.0,175,2.6,4.8,0.9,,,0.7,2.2,0.6,69,,,0.13,0.11,2.61,0.47,0.12,,9.5,1,1.4,0.3,0.69,,,16,170,12,,2.6,890.0,1.2,130,nd,4.9,,
Pommes Chips,,,4.9,49.3,34.8,538,3.5,28.6,1.6,,,2.5,1.2,3.8,0,,,0.39,0.05,1.23,0.86,1.06,,60.5,0,32.5,0,2.89,,,40,880,14,,0.6,500.0,0.9,92,nd,8,,
"Pomodoro, crudo",,,0.9,3.3,0.3,21,0.1,0,0.1,,,3.2,0.0,1.2,0,,,0.05,0.02,0.65,0.06,0.09,,18.1,0,25.5,0,0.42,,,8.2,240,8.3,,0.1,2.4,0.1,22,0.1,0.6,,
"Pomodoro, pelato, conserva",,,1.1,3.8,0.1,22,0,0,0,,,3.8,0.0,0.8,0,,,0.13,0.04,1,0.11,0.12,,11,0,11,0,1.33,,,10,210,11,,0.1,5.0,0.6,17,0,3,,
"Pomodoro, secco",,,14.1,43.5,3.0,282,0.4,0.5,1.1,,,37.6,5.3,12.3,0,,,0.2,0.49,9.05,1.21,0.33,,68,0,39.2,0,0.01,,,190,3430,110,,2,2120.0,9.1,360,5.5,nd,,
"Pomodoro, secco, sott'olio, sgocciolato",,,4.3,13.4,11.7,187,1.3,5.9,3.5,,,6.5,2.6,5.6,0,,,0.19,0.38,3.63,0.48,0.32,,23,0,11.5,0,4.86,,,81,1570,47,,0.8,1020.0,2.7,140,nd,nd,,
"Pomodoro, stufato (senza aggiunta di grasso e sale)",,,1.1,4.0,0.3,26,0.1,0,0.1,,,3.9,0.0,1.5,0,,,0.05,0.02,0.68,0.06,0.1,,14.3,0,24.5,0,0.55,,,9,250,11,,0.1,2.7,0.2,27,0.1,0.7,,
"Pompelmo (bianco o rosso), crudo",,,0.9,8.0,0.2,39,0,0,0.1,,,6.6,0.0,0.9,0,,,0.06,0.02,0.2,0.22,0.03,,23,0,36,0,0.27,,,8,130,23,,0.1,1.0,0.1,18,1.4,0.3,,
Popcorn ,,,12.0,62.9,4.2,367,0.6,1.1,1.9,,,1.2,0.0,15,0,,,0.2,0.2,2,0.4,0.2,,23,0,0,0,11,,,110,300,10,,1.7,4.0,2.7,300,nd,0,,
"Porro, crudo",,,2.0,4.0,0.2,32,0.1,0,0.1,,,3.7,0.0,3.2,0,,,0.1,0.07,0.3,0.13,0.22,,22.8,0,14.5,0,0.51,,,7.9,220,25,,0.2,4.1,0.3,27,0.2,0.8,,
"Porro, stufato (senza aggiunta di sale)",,,2.1,4.2,0.2,34,0.1,0,0.1,,,3.8,0.0,3.3,0,,,0.09,0.06,0.27,0.12,0.19,,15.4,0,11.9,0,0.57,,,7.3,190,28,,0.2,4.1,0.3,28,0.2,0.9,,
