name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol,caffeine_milli,vitamin_a,vitamin_b1,vitamin_b2,vitamin_b3,vitamin_b5,vitamin_b6,vitamin_b7_micro,vitamin_b9,vitamin_b12,vitamin_c,vitamin_d,vitamin_e,vitamin_k_micro,manganese_milli,magnesium,potassium,calcium,copper_milli,zinc,sodium,iron,phosphorus,selenium,iodine,package_weight,serving_weight
"Sminuzzato, vegano, a base di proteine di soia o pisello, crudo",,,20.7,3.5,3.3,139,0.4,1.1,1.3,,,1.4,1.5,6.5,0.0,,,0.00011,0.0001,0.0007099999999999999,0.00035999999999999997,8e-05,,4.44e-05,0.0,0.0005,3e-07,0.00109,,,0.089,0.66,0.086,,0.0016,0.61,0.0031,0.27,6.4000000000000006e-06,5.3e-06,,
Snack Flips di arachidi,,,13.2,56.5,24.2,507,4.4,11.7,6.9,,,0.0,1.9,4.9,0.0,,,0.00017999999999999998,4e-05,0.00326,0.0006,0.00013000000000000002,,1.7e-05,0.0,0.0,0.0,0.0035,,,0.043,0.17,0.016,,0.0008,0.77,0.0009,0.11,0.0,5e-06,,
"Sogliola, cruda",,,18.7,0.0,0.6,80,0.1,0.1,0.2,,,0.0,0.3,0.0,0.05,,,7.000000000000001e-05,5e-05,0.0035,0.0003,0.00031,,1e-05,8.000000000000001e-07,0.002,8e-06,0.00103,,,0.025,0.35,0.029,,0.0001,0.12,0.0006,0.27,2.3e-05,2.5e-05,,
"Soia estrusa, parzialmente sgrassata (sminuzzata, granulata), secca",,,49.9,9.0,4.4,322,0.6,0.7,2.5,,,7.2,0.0,23.5,0.0,,,0.00015,4e-05,0.00202,0.0017900000000000001,0.00029,,0.000119,0.0,0.0,0.0,0.00061,,,0.27,1.98,0.35,,0.0045,0.0015,0.012,0.58,8.8e-06,7e-07,,
"Sorbetto, alla frutta",,,0.2,32.1,0.0,137,0.0,0.0,0.0,,,32.1,0.0,0.4,0.0,,,2e-05,1e-05,7.000000000000001e-05,5e-05,1e-05,,5e-06,0.0,0.01,0.0,5e-05,,,0.004,0.041,0.012,,0.0001,0.001,0.0002,0.006,0.0,2.6e-06,,
"Sostituto del formaggio, a base di anacardi",,,14.5,15.2,35.3,442,5.8,19.5,8.4,,,0.3,1.2,2.6,0.0,,,0.0003,7.000000000000001e-05,0.0005200000000000001,0.00041999999999999996,0.00027,,3.43e-05,0.0,0.0005,3e-07,0.00379,,,0.15,0.34,0.044,,0.0036,0.49,0.0039,0.31,1.2e-05,0.0,,
Sostituto del formaggio a base di olio di cocco e amido,,,0.5,21.2,20.1,272,17.4,1.5,0.4,,,0.3,1.9,2.3,0.0,,,2e-05,1e-05,0.0001,5.9999999999999995e-05,1e-05,,5.6e-06,0.0,0.0005,3e-07,0.00026000000000000003,,,0.0052,0.034,0.046,,0.0001,0.75,0.0002,0.016,0.0,0.0,,
"Sostituto dello yogurt, a base di cocco, con frutta o aromi, con zucchero",,,0.7,12.3,5.9,107,5.5,0.3,0.1,,,8.0,0.1,0.7,0.0,,,2e-05,1e-05,0.00013000000000000002,0.0001,1e-05,,5e-06,0.0,0.0005,0.0,8e-05,,,0.008199999999999999,0.046,0.017,,0.0001,0.028,0.0002,0.018,0.0,0.0,,
"Sostituto dello yogurt, a base di cocco, naturale",,,0.7,5.0,7.6,92,7.1,0.4,0.1,,,0.7,0.1,0.3,0.0,,,0.0,0.0,0.0001,2.9999999999999997e-05,0.0,,5e-07,0.0,0.0,0.0,0.0,,,0.009699999999999999,0.092,0.005,,0.0001,0.025,0.0003,0.022,1.3e-06,0.0,,
"Sostituto dello yogurt, a base di mandorla, con frutta o aromi, con zucchero",,,2.3,10.3,5.4,99,0.4,3.3,1.0,,,7.2,0.1,0.1,0.0,,,1e-05,2e-05,0.00015,2e-05,0.0,,2.1000000000000002e-06,0.0,0.0004,0.0,0.00078,,,0.016,0.064,0.015,,0.0003,0.024,0.0003,0.061,4.0000000000000003e-07,0.0,,
"Sostituto dello yogurt, a base di mandorla, naturale",,,1.3,4.8,4.0,60,0.3,2.5,0.8,,,0.4,0.1,0.0,0.0,,,1e-05,2e-05,0.00016,2e-05,0.0,,1.8999999999999998e-06,0.0,0.0,0.0,0.00086,,,0.018,0.065,0.016,,0.0003,0.023,0.0003,0.068,4.0000000000000003e-07,0.0,,
"Sostituto dello yogurt, a base di soia, con frutta o aromi, con zucchero",,,3.6,11.1,1.7,76,0.3,0.4,0.9,,,10.6,0.1,1.1,0.0,,,2e-05,1e-05,0.0001,5.9999999999999995e-05,2e-05,,1.77e-05,0.0,0.0005,3e-07,0.00027,,,0.014,0.091,0.036,,0.0003,0.034,0.0004,0.053,1e-06,5e-06,,
"Sostituto dello yogurt, a base di soia, con frutta o aromi, con zucchero, arricchito di calcio e vitamine",,,3.0,12.9,2.3,85,0.8,0.4,1.0,,,11.6,0.1,0.5,0.0,,,2e-05,0.00020999999999999998,0.0001,5e-05,1e-05,,1.29e-05,3.8e-07,0.0005,8.000000000000001e-07,0.00019,,,0.013,0.089,0.087,,0.0002,0.028,0.0004,0.063,0.0,5e-06,,
"Sostituto dello yogurt, a base di soia, naturale",,,4.1,2.1,1.9,43,0.2,0.5,1.1,,,0.7,0.1,0.8,0.0,,,2e-05,1e-05,0.0001,4e-05,1e-05,,1.86e-05,0.0,0.0005,3e-07,0.00023,,,0.017,0.11,0.014,,0.0003,0.034,0.0004,0.048,1e-06,0.0,,
"Sostituto dello yogurt, a base di soia, naturale, arricchito di calcio e vitamine",,,3.9,1.1,2.1,40,0.3,0.5,1.2,,,0.3,0.1,0.6,0.0,,,2e-05,1e-05,0.0001,7.000000000000001e-05,2.9999999999999997e-05,,1.51e-05,3.8e-07,0.0005,8.000000000000001e-07,0.00023,,,0.016,0.13,0.12,,0.0003,0.021,0.0004,0.087,0.0,0.0,,
"Spätzli, arrostiti con burro",,,7.3,26.2,6.9,199,3.3,1.8,0.8,,,0.2,1.1,1.3,0.082,,,7.000000000000001e-05,5.9999999999999995e-05,0.00011,0.00046,7.000000000000001e-05,,1.05e-05,2.1e-07,0.0,6e-07,0.00047999999999999996,,,0.016,0.1,0.016,,0.0007,0.43,0.0009,0.086,5.2e-06,8.3e-06,,
"Spätzli, cotti, sgocciolati, fatto in casa",,,6.7,24.2,2.3,146,0.6,0.7,0.6,,,0.2,1.0,1.2,0.064,,,8e-05,5.9999999999999995e-05,0.00011,0.00053,7.000000000000001e-05,,1.39e-05,1.9e-07,0.0,5e-07,0.00041999999999999996,,,0.015,0.092,0.014,,0.0006,0.39,0.0009,0.078,4.8e-06,7.2999999999999996e-06,,
"Spezzatino di pollo con salsa al curry, fatto in casa",,,14.6,3.3,4.8,116,1.5,2.4,0.5,,,1.5,0.5,0.4,0.044,,,5.9999999999999995e-05,8e-05,0.00415,0.00035999999999999997,0.00029,,5.4e-06,1.0000000000000001e-07,0.0006,6e-07,0.00076,,,0.017,0.17,0.015,,0.0004,0.21,0.0009,0.11,0.0,1.2e-06,,
"Spezzatino di vitello con salsa al curry, fatto in casa",,,13.1,3.3,5.0,111,1.6,2.4,0.6,,,1.5,0.5,0.4,0.046,,,2.9999999999999997e-05,0.00011,0.00285,0.00068,0.00014000000000000001,,4.6e-06,6e-07,0.0006,2.3e-06,0.00076,,,0.015,0.17,0.015,,0.0021000000000000003,0.22,0.0011,0.11,0.0,1.8000000000000001e-06,,
"Spezzatino (media di manzo, vitello, maiale e pollame), cotto in padella (senza aggiunta di grassi o sale)",,,29.5,0.2,2.6,142,0.8,1.0,0.4,,,0.0,0.2,0.0,0.072,,,0.00020999999999999998,0.00017999999999999998,0.00864,0.00094,0.00045,,6.7e-06,7.6e-07,0.0,5e-07,0.00038,,,0.028,0.37,0.012,,0.0025,0.068,0.001,0.24,1.5e-05,1.8000000000000001e-06,,
"Spezzatino (media di manzo, vitello, maiale e pollame), crudo",,,22.5,0.2,2.3,111,0.7,0.9,0.3,,,0.0,0.1,0.0,0.053,,,0.00022,0.00014000000000000001,0.007690000000000001,0.00082,0.00049,,6.5e-06,7.2e-07,0.0,4.0000000000000003e-07,0.00033,,,0.024,0.34,0.0086,,0.0019,0.058,0.0007,0.2,1.1e-05,1.3e-06,,
"Spinaci alla panna, cotti",,,2.9,4.0,3.8,65,1.4,1.0,1.0,,,1.2,0.7,1.8,0.006,,,5.9999999999999995e-05,0.00020999999999999998,0.0006,0.00023999999999999998,0.00016,,5e-05,4e-08,0.0246,0.0,0.0024100000000000002,,,0.074,0.49,0.11,,0.0006,0.3,0.0015,0.058,0.0,1.1e-05,,
"Spinaci, al vapore (senza aggiunta di sale)",,,3.3,1.6,0.8,31,0.1,0.0,0.4,,,0.1,0.2,2.3,0.0,,,8e-05,0.00023999999999999998,0.00065,0.00026000000000000003,0.00023999999999999998,,7.45e-05,0.0,0.036899999999999995,0.0,0.00276,,,0.11,0.66,0.13,,0.0007,0.077,0.0019,0.058,6e-07,1.5e-05,,
"Spinaci, crudi",,,2.6,1.3,0.6,25,0.1,0.0,0.4,,,0.1,0.2,1.9,0.0,,,7.000000000000001e-05,0.0002,0.00062,0.00023,0.00020999999999999998,,9.44e-05,0.0,0.051,0.0,0.0021000000000000003,,,0.089,0.59,0.1,,0.0006,0.069,0.0018,0.046,4.0000000000000003e-07,1.2e-05,,
"Spugnole, crude",,,2.5,0.5,0.3,29,0.1,0.0,0.2,,,0.1,0.0,7.0,0.0,,,0.00013000000000000002,5.9999999999999995e-05,0.005,0.0025,5e-05,,2.5e-05,0.0,0.005,3.1e-06,0.00019,,,0.016,0.39,0.011,,0.0005,0.002,0.0012,0.16,0.0,1e-05,,
"Spugnole, stufate  (senza aggiunta di sale)",,,2.8,0.6,0.4,34,0.1,0.0,0.2,,,0.1,0.0,8.5,0.0,,,0.00011999999999999999,5.9999999999999995e-05,0.00488,0.0025,5e-05,,1.83e-05,0.0,0.0045,3.7999999999999996e-06,0.00022,,,0.016,0.37,0.013,,0.0005,0.0021000000000000003,0.0012,0.19,0.0,1.2e-05,,
Stelle alla cannella,,,14.2,50.9,25.9,505,2.2,16.6,6.0,,,50.3,0.1,5.6,0.0,,,8e-05,0.00051,0.0009599999999999999,0.00027,7.000000000000001e-05,,2.86e-05,4e-08,0.0006,0.0,0.01265,,,0.12,0.4,0.15,,0.0017,0.047,0.0022,0.25,2.6e-06,1.1e-06,,
Strutto,,,0.0,0.0,100.0,900,38.4,43.8,12.1,,,0.0,0.0,0.0,0.085,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.5e-06,0.0016,,,0.0,0.001,0.0,,0.0001,0.001,0.0,0.0,0.0,9.699999999999999e-06,,
Succo d'ananas,,,0.4,12.1,0.1,51,0.0,0.0,0.1,,,12.1,0.0,0.2,0.0,,,5e-05,2e-05,0.0002,0.0001,0.0001,,2e-06,0.0,0.0121,0.0,2e-05,,,0.014,0.13,0.016,,0.0001,0.005,0.0002,0.004,1.0000000000000001e-07,0.0,,
Succo d'arancia,,,0.6,9.6,0.1,42,0.1,0.0,0.0,,,9.6,0.0,0.3,0.0,,,8e-05,2e-05,0.0003,0.00023999999999999998,0.0001,,3e-05,0.0,0.037,0.0,0.00019,,,0.01,0.17,0.008,,0.0,0.0048,0.0001,0.017,5e-07,7e-07,,
Succo di carota,,,0.6,6.2,0.1,30,0.0,0.0,0.0,,,4.4,0.1,0.8,0.0,,,5e-05,5e-05,0.00035999999999999997,0.00020999999999999998,0.00017999999999999998,,3.6000000000000003e-06,0.0,0.0064,0.0,0.00051,,,0.012,0.25,0.022,,0.0001,0.032,0.0005,0.035,0.0,1.3e-05,,
"Succo di frutta diluito (media), senza aggiunta di zuccheri (60% succo, 40% acqua)",,,0.3,6.5,0.1,28,0.0,0.0,0.0,,,6.4,0.0,0.1,0.0,,,2.9999999999999997e-05,1e-05,0.00013000000000000002,8.999999999999999e-05,5e-05,,1.13e-05,0.0,0.013699999999999999,0.0,8.999999999999999e-05,,,0.0054,0.085,0.0073,,0.0,0.0048,0.0001,0.0073,3e-07,4.0000000000000003e-07,,
"Succo di frutta, senza aggiunta di zucchero (media)",,,0.4,10.8,0.1,47,0.0,0.0,0.0,,,10.6,0.0,0.2,0.0,,,5e-05,2e-05,0.00020999999999999998,0.00015,8e-05,,1.88e-05,0.0,0.0229,0.0,0.00014000000000000001,,,0.008400000000000001,0.14,0.0075,,0.0001,0.0073,0.0002,0.012,6e-07,7e-07,,
Succo di limone,,,0.4,2.5,0.2,28,0.0,0.0,0.0,,,2.5,0.0,0.3,0.0,,,2e-05,2e-05,8.999999999999999e-05,0.00013000000000000002,5e-05,,2e-05,0.0,0.038700000000000005,0.0,0.00015,,,0.006,0.1,0.006,,0.0001,0.001,0.0001,0.008,1.0000000000000001e-07,6e-07,,
Succo di mele,,,0.2,11.4,0.1,48,0.0,0.0,0.0,,,10.9,0.0,0.2,0.0,,,1e-05,1e-05,4e-05,5e-05,4e-05,,6.8e-06,0.0,0.0070999999999999995,0.0,0.0,,,0.0046,0.11,0.0043,,0.0001,0.013,0.0003,0.0066,1.0000000000000001e-07,1e-06,,
Succo di pere,,,0.4,11.6,0.2,50,0.0,0.1,0.1,,,9.6,0.0,0.0,0.0,,,2e-05,2e-05,0.00017999999999999998,5e-05,1e-05,,8.7e-06,0.0,0.0029,0.0,0.00045,,,0.0067,0.1,0.01,,0.0001,0.0019,0.0002,0.011,0.0,8.000000000000001e-07,,
Succo di pere concentrato,,,3.1,81.0,1.7,351,0.6,0.1,0.8,,,79.8,0.0,0.0,0.0,,,0.0002,0.00022,0.0012900000000000001,0.00035999999999999997,8.999999999999999e-05,,6.3e-05,0.0,0.0202,0.0,0.00314,,,0.049,0.71,0.07,,0.0008,0.014,0.0011,0.077,0.0,5.6e-06,,
Succo di pomodoro,,,0.7,2.7,0.1,15,0.1,0.0,0.0,,,1.9,0.5,0.1,0.0,,,2.9999999999999997e-05,2e-05,0.00037,0.0002,5e-05,,1.4599999999999999e-05,0.0,0.009,0.0,0.00075,,,0.012,0.2,0.013,,0.0001,0.2,0.0004,0.024,3e-07,1.8000000000000001e-06,,
Succo d'uva,,,0.3,16.3,0.1,67,0.0,0.0,0.0,,,16.0,0.0,0.1,0.0,,,2e-05,2.9999999999999997e-05,0.00029,5e-05,5e-05,,5e-06,0.0,0.0016,0.0,0.0004,,,0.008400000000000001,0.11,0.0083,,0.0001,0.0038,0.0005,0.013,4e-06,5e-07,,
Surimi,,,8.3,11.8,4.9,125,0.5,2.4,1.4,,,2.1,1.6,0.3,0.011,,,2e-05,2e-05,0.00022,7.000000000000001e-05,2.9999999999999997e-05,,2e-06,7.1e-07,0.0,5e-07,0.0011,,,0.012,0.052,0.019,,0.0002,0.63,0.0004,0.044,9.2e-06,1e-05,,
"Taboulé, preparato (con Bulgur)",,,2.3,11.5,5.5,110,0.7,3.9,0.5,,,1.1,0.4,2.8,0.0,,,7.000000000000001e-05,2.9999999999999997e-05,0.00095,0.00023999999999999998,5.9999999999999995e-05,,2.16e-05,0.0,0.009,0.0,0.0018,,,0.022,0.15,0.019,,0.0005,0.15,0.0008,0.072,0.0,1.8999999999999998e-06,,
"Taboulé, preparato (con Couscous)",,,3.0,14.3,6.1,128,0.7,4.4,0.5,,,1.4,0.4,1.8,0.0,,,2.9999999999999997e-05,2e-05,0.00027,0.00013000000000000002,4e-05,,1.8100000000000003e-05,0.0,0.010199999999999999,0.0,0.00189,,,0.016,0.13,0.019,,0.0004,0.17,0.0008,0.045,1.5e-06,1.8000000000000001e-06,,
"Tacchino, petto, scaloppina o sminuzzato, cotto in padella (senza aggiunta di grassi o sale)",,,31.8,0.0,1.5,141,0.3,0.3,0.3,,,0.0,0.2,0.0,0.05,,,0.00011,0.00013000000000000002,0.01066,0.00086,0.0003,,5.4e-06,5e-07,0.0,0.0,0.0,,,0.035,0.4,0.011,,0.0024,0.072,0.0009,0.24,1.2e-05,2e-06,,
"Tacchino, petto, scaloppina o sminuzzato, crudo",,,24.0,0.0,1.5,109,0.3,0.3,0.3,,,0.0,0.2,0.0,0.037,,,0.00011999999999999999,0.0001,0.009859999999999999,0.0008,0.0004,,8e-06,5.699999999999999e-07,0.0,0.0,0.0,,,0.032,0.33,0.0079,,0.0018,0.063,0.0007,0.21,8.900000000000001e-06,1.5e-06,,
"Taccole, al vapore (senza aggiunta di sale)",,,4.1,6.9,0.3,52,0.0,0.0,0.1,,,2.9,0.0,2.5,0.0,,,0.00015,0.00014000000000000001,0.00064,0.0004,0.00011,,2.09e-05,0.0,0.0437,0.0,0.00044,,,0.028,0.18,0.049,,0.0005,0.0017,0.001,0.065,0.0,1.8000000000000001e-06,,
"Taccole, crude",,,3.8,6.4,0.3,48,0.0,0.0,0.1,,,2.7,0.0,2.3,0.0,,,0.00017,0.00014000000000000001,0.0007,0.00041,0.00011999999999999999,,3.07e-05,0.0,0.0513,0.0,0.00039,,,0.027,0.19,0.045,,0.0005,0.0018,0.0011,0.061,0.0,1.7e-06,,
"Tartare di manzo, preparato",,,16.1,3.2,5.2,125,1.6,2.7,0.4,,,2.2,1.2,0.6,0.025,,,8e-05,0.00011999999999999999,0.0035,0.00075,0.00016,,1.01e-05,1.4299999999999999e-06,0.0017,0.0,0.00095,,,0.023,0.32,0.013,,0.0032,0.5,0.0022,0.12,0.0,6e-07,,
"Té freddo, zuccherato",,,0.0,7.5,0.0,30,0.0,0.0,0.0,,,7.5,0.0,0.0,0.0,,,0.0,0.0,8.999999999999999e-05,0.0,0.0,,4.6e-06,0.0,0.0,0.0,0.0,,,0.0009,0.018,0.0001,,0.0,0.0,0.0,0.0009,0.0,9.000000000000001e-07,,
"Tempeh, al naturale",,,17.6,7.9,4.7,157,0.6,1.1,2.8,,,0.2,0.1,6.2,0.0,,,2.9999999999999997e-05,0.00017999999999999998,0.00146,0.00057,8.999999999999999e-05,,3.85e-05,2e-08,0.0005,3e-07,0.00117,,,0.066,0.34,0.089,,0.0015,0.028,0.0018,0.22,2.7e-06,7e-07,,
"Té, non zuccherato",,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0001,0.0,0.0,,5e-06,0.0,0.0,0.0,0.0,,,0.001,0.019,0.0,,0.0,0.0,0.0,0.001,0.0,1e-06,,
Terrina di cacciagione,,,16.4,1.6,18.6,242,7.4,7.8,2.1,,,1.4,2.2,0.1,0.107,,,0.00015,0.00061,0.00453,0.00124,0.0002,,1.6100000000000002e-05,4.9100000000000004e-06,0.0448,1.0000000000000001e-07,0.00041,,,0.014,0.16,0.014,,0.0024,0.87,0.004,0.15,0.0,3.5e-06,,
"Timo, fresco",,,1.5,7.3,1.2,52,0.6,0.1,0.3,,,7.2,0.0,3.0,0.0,,,8e-05,7.000000000000001e-05,0.0008,0.0,0.00015,,1.95e-05,0.0,0.0,0.0,0.0008,,,0.036,0.13,0.31,,0.001,0.009,0.02,0.032,0.0,1e-06,,
Tiramisù,,,4.3,30.4,9.8,240,6.4,2.4,0.4,,,19.5,0.2,1.2,0.045,,,2e-05,0.0001,0.00023999999999999998,0.0007,0.00032,,5.5e-06,8e-08,0.0005,3e-07,0.00086,,,0.018,0.23,0.094,,0.0005,0.077,0.0007,0.11,0.0,8.1e-06,,
"Tofu, affumicato (media)",,,16.4,2.9,9.5,164,1.5,2.0,5.6,,,0.9,1.0,0.5,0.0,,,8e-05,5e-05,0.00041,0.00014000000000000001,5e-05,,1.64e-05,2e-08,0.0005,3e-07,0.00066,,,0.11,0.19,0.13,,0.0015,0.39,0.0023,0.23,1.4e-06,0.0,,
"Tofu, affumicato (media), cotto in padella (senza aggiunta di grassi o sale)",,,17.5,3.2,8.8,163,1.4,1.8,5.2,,,0.9,0.9,0.6,0.0,,,5.9999999999999995e-05,5e-05,0.00037,0.00013000000000000002,2.9999999999999997e-05,,1.39e-05,2e-08,0.0005,2.0000000000000002e-07,0.00062,,,0.1,0.17,0.14,,0.0016,0.37,0.0025,0.22,1.5e-06,0.0,,
"Tofu, affumicato (prodotto con nigari)",,,16.4,2.9,9.5,164,1.5,2.0,5.6,,,0.9,0.7,0.5,0.0,,,8e-05,5e-05,0.00041,0.00014000000000000001,5e-05,,1.64e-05,2e-08,0.0005,3e-07,0.00066,,,0.13,0.17,0.066,,0.0014,0.28,0.0022,0.23,8.000000000000001e-07,0.0,,
"Tofu, affumicato (prodotto con sale di calcio)",,,16.4,2.9,9.5,164,1.5,2.0,5.6,,,0.9,1.4,0.5,0.0,,,8e-05,5e-05,0.00041,0.00014000000000000001,5e-05,,1.64e-05,2e-08,0.0005,3e-07,0.00066,,,0.065,0.21,0.23,,0.0016,0.55,0.0025,0.23,2.2e-06,0.0,,
"Tofu, setoso (morbido), al naturale",,,5.0,1.5,2.9,53,0.5,0.7,1.6,,,1.1,0.0,0.6,0.0,,,8e-05,2e-05,0.0004,0.00017,4e-05,,2.42e-05,0.0,0.0005,0.0,0.0002,,,0.058,0.17,0.049,,0.0006,0.017,0.001,0.098,1.1e-06,7e-07,,
"Tofu, solido, al naturale (media)",,,14.7,2.9,8.5,148,1.4,1.9,4.8,,,0.6,0.1,0.5,0.0,,,5.9999999999999995e-05,2.9999999999999997e-05,0.00028000000000000003,0.00011,4e-05,,2.51e-05,0.0,0.0005,0.0,0.00055,,,0.1,0.15,0.12,,0.0013,0.035,0.002,0.2,1.5e-06,6e-06,,
"Tofu, solido, al naturale (media), cotto in padella (senza aggiunta di grassi o sale)",,,18.0,3.6,8.9,168,1.4,2.0,5.1,,,0.7,0.1,0.6,0.0,,,5e-05,2.9999999999999997e-05,0.00029,0.00011,4e-05,,2.38e-05,0.0,0.0005,0.0,0.0005899999999999999,,,0.11,0.15,0.14,,0.0016,0.037,0.0024,0.21,1.8999999999999998e-06,7.599999999999999e-06,,
"Tofu, solido, al naturale (prodotto con nigari)",,,14.7,2.9,8.5,148,1.4,1.9,4.8,,,0.6,0.1,0.5,0.0,,,2.9999999999999997e-05,1e-05,0.00028000000000000003,7.000000000000001e-05,5e-05,,2.51e-05,0.0,0.0005,0.0,0.00055,,,0.13,0.14,0.072,,0.0014,0.051,0.002,0.21,1.2e-06,6e-06,,
"Tofu, solido, al naturale (prodotto con sale di calcio)",,,14.7,2.9,8.5,148,1.4,1.9,4.8,,,0.6,0.0,0.5,0.0,,,5.9999999999999995e-05,2.9999999999999997e-05,0.00028000000000000003,0.00011,4e-05,,2.51e-05,0.0,0.0005,0.0,0.00055,,,0.049,0.17,0.22,,0.0012,0.002,0.002,0.18,2.2e-06,6e-06,,
Tomino ,,,20.3,0.0,22.5,284,13.5,5.3,1.0,,,0.0,1.8,0.0,0.068,,,1e-05,0.0004,0.00011999999999999999,0.00035999999999999997,0.00017999999999999998,,2.4e-05,1.8000000000000001e-06,0.0,2.0000000000000002e-07,0.0005899999999999999,,,0.018,0.076,0.29,,0.0019,0.72,0.0001,0.23,0.0,0.0,,
"Tonno, crudo",,,25.8,0.0,1.3,114,0.2,0.2,0.2,,,0.0,0.2,0.0,0.037,,,5.9999999999999995e-05,4e-05,0.015050000000000001,0.00011999999999999999,0.0008399999999999999,,1.53e-05,2.57e-06,0.0002,3e-06,0.00032,,,0.036,0.38,0.0033,,0.0004,0.065,0.0008,0.24,0.00013,1.3e-05,,
"Tonno, in salamoia, sgocciolato",,,24.9,0.0,1.0,109,0.3,0.2,0.4,,,0.0,0.7,0.0,0.047,,,0.0,0.00011,0.0103,0.00019,0.00031,,3e-06,3.4e-06,0.0,1.1e-06,0.0006,,,0.027,0.23,0.01,,0.0009,0.29,0.0015,0.17,6.9e-05,1.2e-05,,
"Tonno, sott'olio, sgocciolato",,,27.3,0.9,9.6,199,1.4,3.8,3.9,,,0.0,0.8,0.0,0.041,,,2.9999999999999997e-05,4e-05,0.01325,0.00016,0.00039,,7.5e-06,2.75e-06,0.0,8.000000000000001e-07,0.0047,,,0.034,0.28,0.0065,,0.0005,0.32,0.0006,0.19,5.1e-05,1.3e-05,,
"Topinambur, cotto (senza agguinta di sale)",,,2.3,3.8,0.4,52,0.1,0.0,0.2,,,3.8,0.0,11.8,0.0,,,8e-05,4e-05,0.0009599999999999999,0.00028000000000000003,5.9999999999999995e-05,,1.7899999999999998e-05,0.0,0.0031,0.0,0.00016,,,0.0099,0.25,0.024,,0.0002,0.001,0.0002,0.064,1.0000000000000001e-07,1.0000000000000001e-07,,
"Topinambur, crudo",,,2.4,4.0,0.4,54,0.1,0.0,0.2,,,4.0,0.0,12.1,0.0,,,0.0001,5.9999999999999995e-05,0.0013,0.00044,8e-05,,3.4e-05,0.0,0.0073,0.0,0.00015,,,0.016,0.53,0.024,,0.0002,0.0017,0.0003,0.068,2.0000000000000002e-07,1.0000000000000001e-07,,
"Torta ai pomodori, cotta nel forno (pasta per torta)",,,4.3,13.6,11.2,175,6.2,2.7,0.8,,,2.8,0.4,1.2,0.067,,,5.9999999999999995e-05,8e-05,0.00041,0.00035,8e-05,,1.35e-05,1.8e-07,0.0111,5e-07,0.00067,,,0.013,0.21,0.037,,0.0004,0.16,0.0007,0.072,0.0,6.5999999999999995e-06,,
"Torta ai pomodori, cotta nel forno (pasta sfoglia)",,,3.9,11.0,12.2,171,6.8,3.0,0.8,,,2.8,0.4,1.1,0.07,,,5.9999999999999995e-05,8e-05,0.0004,0.00034,8e-05,,1.3199999999999999e-05,1.8e-07,0.0111,5e-07,0.00068,,,0.012,0.2,0.036,,0.0004,0.16,0.0006,0.068,0.0,6.5999999999999995e-06,,
"Torta ai spinaci, cotta nel forno (pasta per torta)",,,6.5,13.8,11.9,192,6.3,3.2,1.0,,,1.1,1.2,1.9,0.048,,,0.0001,0.00017,0.00065,0.00035999999999999997,0.00015,,3.15e-05,1.1e-07,0.0154,3e-07,0.00184,,,0.06,0.4,0.094,,0.0009,0.49,0.0014,0.089,0.0,1.2e-05,,
"Torta ai spinaci, cotta nel forno (pasta sfoglia)",,,6.1,11.5,12.8,189,6.9,3.4,1.0,,,1.1,1.2,1.8,0.051,,,0.0001,0.00017,0.00064,0.00035,0.00015,,3.12e-05,1.1e-07,0.0154,4.0000000000000003e-07,0.00184,,,0.059,0.4,0.094,,0.0008,0.49,0.0014,0.085,0.0,1.2e-05,,
Torta al burro,,,6.9,44.7,24.7,430,13.7,6.1,1.7,,,26.6,0.2,0.8,0.158,,,8.999999999999999e-05,0.0001,0.0001,0.00083,7.000000000000001e-05,,2.42e-05,3.8e-07,0.0015,1.1e-06,0.0009599999999999999,,,0.013,0.099,0.021,,0.0007,0.068,0.0009,0.094,7.2999999999999996e-06,1.2e-05,,
"Torta al cioccolato, morbida, fatta in casa",,,6.3,44.6,32.8,503,18.8,9.0,1.8,,,39.2,0.5,2.0,0.172,,,5.9999999999999995e-05,0.00013000000000000002,0.0002,0.00065,4e-05,,1.2699999999999999e-05,4.2e-07,0.0,1.2e-06,0.00076,,,0.038,0.28,0.048,,0.0011,0.22,0.0024,0.22,9.3e-06,1.5e-05,,
"Torta al formaggio, cotta nel forno (pasta per torta)",,,14.3,14.5,20.8,303,11.8,5.1,1.3,,,1.2,0.9,0.6,0.122,,,5e-05,0.00023,0.00016,0.00061,8e-05,,1.0199999999999999e-05,7.4e-07,0.0002,9.000000000000001e-07,0.00063,,,0.023,0.13,0.36,,0.002,0.37,0.0007,0.29,0.0,1.4e-05,,
"Torta al formaggio, cotta nel forno (pasta sfoglia)",,,13.8,11.7,21.9,300,12.4,5.4,1.3,,,1.2,0.9,0.5,0.125,,,5e-05,0.00023,0.00015,0.0005899999999999999,7.000000000000001e-05,,9.9e-06,7.4e-07,0.0002,9.000000000000001e-07,0.00063,,,0.022,0.13,0.36,,0.002,0.38,0.0007,0.29,0.0,1.4e-05,,
