name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol_milli,caffeine_milli,vitamin_a_micro,vitamin_b1_milli,vitamin_b2_milli,vitamin_b3_milli,vitamin_b5_milli,vitamin_b6_milli,vitamin_b7_micro,vitamin_b9_micro,vitamin_b12_micro,vitamin_c_milli,vitamin_d_micro,vitamin_e_milli,vitamin_k_micro,manganese_milli,magnesium_milli,potassium_milli,calcium_milli,copper_milli,zinc_milli,sodium_milli,iron_milli,phosphorus_milli,selenium_micro,iodine_micro,package_weight,serving_weight
Feta (lait de vache),,,16.0,1.4,20.7,256,12.4,4.9,0.9,,,1.4,3.7,0,62,,,0.04,0.33,0.2,0.46,0.19,,49,0.88,0,0.3,0.5,,,20,150,480,,0,1500.0,0.2,340,n.i.,0,,
"Fève de soja, cuite (sans adjonction de graisse ni de sel)",,,15.0,3.3,7.3,157,1,1.5,4.3,,,2.6,0.0,8.8,0,,,0.27,0.14,0.7,0.37,0.28,,50,0,8.2,0,0.23,,,75,540,72,,1.5,2.0,2.2,200,n.i.,2.5,,
"Fève de soja, sèche",,,38.2,8.7,18.3,396,2.4,3.7,10.7,,,6.8,0.0,22,0,,,1.03,0.46,2.7,1.7,1,,250,0,34,0,0.64,,,220,1800,200,,4.2,4.7,6.6,550,n.i.,6.3,,
"Figue, crue",,,1.2,13.5,0.5,71,0.1,0.1,0.2,,,12.2,0.0,4.1,0,,,0.04,0.03,0.35,0.2,0.06,,24.5,0,3.4,0,0.08,,,22,230,57,,0.2,5.0,0.3,21,1.6,1.5,,
"Figue, sèche",,,3.1,55.9,1.2,267,0.1,0.2,0.7,,,55.9,0.3,10,0,,,0.08,0.08,0.65,0.35,0.12,,12.7,0,0.5,0,0.35,,,67,780,190,,0.5,110.0,1.4,75,0.6,4,,
Flan à la vanille,,,2.8,18.0,2.1,102,0.3,0.9,0.8,,,10.4,0.3,0.1,7,,,0.1,0.14,0.3,0.3,0.02,,0,0.09,0,0,0.13,,,10,120,96,,0.3,140.0,0.1,40,n.i.,5.9,,
Flan au caramel,,,3.4,23.0,2.1,125,1.4,0.6,0.1,,,20.1,0.2,0.1,12,,,0.03,0.2,0.1,0,0.03,,8,0.3,0,0.1,0.16,,,9,150,94,,0.3,70.0,0,77,n.i.,6.2,,
Flan au chocolat,,,3.0,21.0,2.6,121,0.5,1.1,0.9,,,12.1,0.3,1,3,,,0.14,0.16,0.3,0.2,0.02,,3,0.08,2,0,0.11,,,14,180,90,,0.4,130.0,0.5,80,n.i.,3.2,,
"Flan de semoule, sucré",,,4.4,18.2,2.8,117,1.6,0.6,0.2,,,12.3,0.2,0.6,11,,,0.02,0.17,0.15,0.33,0.03,,6.1,0.14,0.3,0.1,0.11,,,15,170,120,,0.5,68.0,0.3,110,1.8,10,,
"Flétan de l'Atlantique, cru",,,20.6,0.0,3.9,118,0.5,0.9,1.2,,,0,0.2,0,60,,,0.04,0.05,4,0.28,0.42,,12,0.96,0,9,0.7,,,23,400,15,,0.5,64.0,0.5,220,60,1,,
"Flet, cru",,,16.5,0.0,1.6,80,0.4,0.4,0.5,,,0,0.4,0,48,,,0.22,0.21,3.4,0.68,0.25,,11,1,0.8,0.2,1,,,22,290,48,,0.5,150.0,0.3,190,20,6.3,,
"Flet, filet, à la vapeur (sans adjonction de graisse ni de sel)",,,15.5,0.0,1.8,78,0.4,0.4,0.6,,,0,0.4,0,60,,,0.21,0.18,2.98,0.6,0.22,,9.6,1,0.8,0.2,1.25,,,23,270,60,,0.6,160.0,0.3,200,23,7.1,,
Flips aux cacahuètes,,,13.2,56.5,24.2,507,4.4,11.7,6.9,,,0,1.9,4.9,0,,,0.18,0.04,3.26,0.6,0.13,,17,0,0,0,3.5,,,43,170,16,,0.8,770.0,0.9,110,n.i.,5,,
Flocons de céréales (moyenne),,,11.5,63.5,3.7,352,0.6,0.8,1.3,,,1.4,0.0,9.5,0,,,0.33,0.08,2.64,0.71,0.27,,36.6,0,0,0,0.53,,,100,280,28,,2.5,8.1,3.9,310,1.7,2.7,,
"Flocons de pomme de terre, avec poudre de lait et sel (purée instantanée)",,,11.3,65.5,5.3,365,3.1,1.2,0.5,,,10.3,3.1,4.7,13,,,0.13,0.41,4.51,1.22,0.69,,26.4,0.29,17.7,0.2,0.31,,,71,1230,230,,1.2,1260.0,2,380,n.i.,6,,
Florentin,,,9.3,50.7,28.7,514,10.8,12,4.5,,,44.1,0.1,7.6,21,,,0.05,0.1,0.47,0.38,0.04,,16.9,0.28,0.5,1,6.15,,,84,320,120,,1.1,52.0,2.5,180,n.i.,2.6,,
Flûte feuilletée,,,7.1,40.4,32.9,490,15,11.6,4,,,0.3,2.6,1.8,45,,,0.09,0.03,0.22,0.22,0.09,,4.8,0.01,0,0.9,3.05,,,21,120,14,,0.7,1040.0,0.9,79,1.4,1.5,,
"Foie (moyenne de boeuf, veau, porc), grillé (sans adjonction de graisse ni de sel)",,,23.5,4.4,4.9,155,1.6,0.6,1.4,,,0,0.2,0,430,,,0.29,3.33,15.6,7.6,0.75,,205.9,50,21,0.8,0.7,,,20,290,9.6,,5.3,90.0,13,360,55,13,,
"Foie (moyenne de veau, boeuf, porc, veau), cru",,,20.3,3.6,4.2,133,1.4,0.5,1.2,,,0,0.2,0,353,,,0.28,2.87,15.05,7.33,0.77,,198.7,54.67,23,0.7,0.57,,,20,320,7.9,,5.1,87.0,11,360,45,10,,
"Fondue classique, préparée",,,18.2,1.0,22.0,306,13.2,5.2,1,,,0.1,1.0,0,66,,,0.01,0.24,0.16,0.27,0.08,,4,0.92,0.5,0.5,0.24,,,27,93,620,,3,410.0,0.4,420,n.i.,11,,
"Fondue moitié-moitié, préparée",,,16.7,1.0,20.8,291,12.5,4.9,1,,,0,1.0,0,62,,,0.01,0.23,0.14,0.25,0.07,,7.6,0.95,0,0.4,0.39,,,23,93,520,,2.4,400.0,0.4,360,n.i.,16,,
"Fondue, préparée avec du cidre",,,18.7,1.6,21.5,283,13.4,5.2,1,,,1,0.3,0,55,,,0,0.19,0.12,0.18,0.07,,3.1,0.99,0,0.3,0.23,,,22,100,680,,3.2,110.0,0.6,410,n.i.,17,,
"Fraise, crue",,,0.6,6.0,0.4,38,0,0.1,0.2,,,5.6,0.0,3.8,0,,,0.02,0.02,0.37,0.12,0.04,,40.7,0,55.8,0,0.3,,,12,140,18,,0.1,1.0,0.2,23,0.2,1,,
"Framboise, crue",,,1.2,5.8,0.8,44,0.1,0.2,0.4,,,5.4,0.0,4.3,0,,,0.02,0.04,0.43,0.41,0.05,,25.5,0,20.7,0,0.94,,,20,170,16,,0.2,1.0,0.4,29,0.2,3,,
"Frites au four, surgelées",,,2.4,23.4,5.1,154,0.5,4,0.4,,,1.1,0.0,2.5,0,,,0.08,0.06,1.35,0.41,0.16,,19.8,0,21.4,0,1.74,,,27,480,6.1,,0.3,1.2,0.3,61,0.3,4.7,,
"Fromage affiné à pâte molle, à la crème",,,17.4,0.0,30.9,347,18.5,7.3,1.5,,,0,1.3,0,93,,,0.02,0.64,1.1,0.51,0.14,,68.2,1.47,0,0.6,0.69,,,18,110,420,,2,520.0,0.2,300,n.i.,11,,
"Fromage affiné à pâte molle, gras",,,20.6,0.0,23.7,296,14.2,5.6,1.1,,,0,1.8,0,72,,,0.02,0.36,0.63,0.78,0.17,,48.5,1.4,0,0.5,0.6,,,19,81,360,,2.2,730.0,0.1,280,n.i.,7.1,,
"Fromage à pâte dure et mi-dure, gras (moyenne)",,,26.6,0.0,32.1,397,19.5,7.6,1.5,,,0,1.2,0,92,,,0.02,0.34,0.18,0.39,0.12,,12.6,1.5,0,0.6,0.47,,,32,86,910,,4.3,460.0,0.3,590,n.i.,16,,
"Fromage à pâte molle, double crème",,,9.7,0.0,37.5,376,25.1,10.6,0.9,,,0,1.8,0,105,,,0.04,0.38,1.2,0.29,0.11,,55,1.5,0,0.7,1.05,,,15,110,270,,2.3,700.0,0.3,230,n.i.,20,,
Fromage à pâte molle (moyenne sans produits allégés en matière grasse),,,19.4,0.0,27.7,327,17.2,6.3,1.2,,,0,2.1,0,80,,,0.02,0.44,0.72,0.64,0.14,,51.4,1.45,0,0.5,0.55,,,21,99,450,,2.1,840.0,0.1,310,n.i.,24,,
Fromage à raclette,,,25.9,0.0,27.9,357,16.7,6.5,1.3,,,0,1.8,0,84,,,0.01,0.29,0.2,0.25,0.06,,49,1.55,0,0.3,0.68,,,27,70,670,,3.9,730.0,0.1,490,n.i.,11,,
Fromage aux herbes glaronnais ,,,31.6,0.0,0.5,132,0.3,0.1,0,,,0,4.3,0,2,,,0.01,0.28,0,0,0.05,,0,0,0,0,0,,,34,140,860,,3.9,1740.0,0.2,560,n.i.,0,,
Fromage bleu (moyenne),,,19.1,0.1,32.6,370,21.8,6.6,1.1,,,0.1,3.4,0,84,,,0.03,0.6,0.53,1.04,0.08,,40.6,0.74,0,0.6,0.33,,,26,130,640,,2.2,1370.0,0.2,370,n.i.,46,,
"Fromage de chèvre, à pâte molle",,,18.4,0.0,23.3,283,16.2,4.9,0.6,,,0,1.6,0,96,,,0.02,0.47,1.05,0.52,0.16,,76.4,2,0,0.5,0.29,,,13,170,110,,0.6,630.0,0.2,180,10,30,,
"Fromage de chèvre frais, tartinable",,,10.6,2.4,12.2,162,8.1,2.8,0.5,,,2.4,0.9,0,45,,,0.04,0.2,0.34,0.13,0.03,,26.5,0.08,0.5,0.5,0.21,,,9.7,93,78,,0.4,370.0,0.1,100,5.2,33,,
Fromage des alpes bernoises,,,27.1,0.0,38.3,453,23,9,1.8,,,n.i.,1.6,0,n.i.,,,n.i.,n.i.,n.i.,n.i.,n.i.,,n.i.,n.i.,n.i.,n.i.,n.i.,,,n.i.,n.i.,920,,n.i.,660.0,n.i.,n.i.,n.i.,n.i.,,
Fromage d'Italie,,,12.5,1.4,22.3,256,8.8,10.8,2,,,1.4,2.3,0,51,,,0.29,0.11,3.42,0.4,0.13,,1,0.38,41.9,0.9,0,,,12,100,19,,1.4,900.0,0.5,190,6,0.4,,
"Fromage fondu à tartiner, à la crème",,,12.9,0.0,29.4,316,17.6,6.9,1.3,,,0,2.8,0,88,,,0.04,0.37,0.15,1,0.07,,3,2,0,0.6,0.89,,,30,150,400,,4,1100.0,0.9,600,n.i.,35,,
"Fromage fondu à tartiner, gras",,,14.1,0.0,21.2,247,12.7,5,1,,,0,3.0,0,64,,,0.03,0.38,0.2,1,0.07,,3,2,0,0.5,0.67,,,30,150,500,,4,1200.0,0.9,700,n.i.,35,,
"Fromage fondu à tartiner, quart-gras",,,16.4,0.0,9.3,150,5.6,2.2,0.4,,,0,3.0,0,28,,,0.03,0.38,0.2,1,0.07,,3,2,0,0.2,0.27,,,30,200,600,,4,1200.0,0.9,1100,n.i.,35,,
"Fromage fondu en tranches, à la crème",,,14.3,0.0,30.0,327,18,7,1.4,,,0,3.0,0,90,,,0.04,0.37,0.2,1,0.07,,3,2,0,0.9,0.65,,,45,100,550,,4,1200.0,0.9,750,n.i.,35,,
"Fromage fondu en tranches, gras",,,22.8,0.0,25.0,316,15,5.9,1.2,,,0,3.0,0,75,,,0.03,0.23,0.2,0.42,0.07,,3,1.17,0,0.7,0.54,,,45,150,600,,4,1200.0,0.9,800,n.i.,35,,
"Fromage fondu en tranches, quart-gras",,,19.4,0.0,8.6,155,5.2,2,0.4,,,0,3.0,0,26,,,0.03,0.32,0.2,0.74,0.07,,3,1.62,0,0.2,0.2,,,45,150,600,,4,1200.0,0.9,1200,n.i.,35,,
"Fromage frais, double crème",,,11.1,4.5,32.1,351,19.2,7.5,1.5,,,2.3,1.3,0,96,,,0.04,0.26,0.11,0.44,0.06,,26.5,0.6,0,0,0.7,,,8,100,110,,0.4,500.0,0.2,130,n.i.,8,,
Fromage râpé,,,29.3,0.0,32.1,406,20.3,7.5,1.2,,,0,1.7,0,89,,,0.01,0.34,0.2,0.62,0.1,,14,1.91,0,0.7,0.57,,,41,98,1190,,4.2,680.0,0.5,730,n.i.,40,,
"Fruit de la passion, cru",,,2.1,10.9,3.0,102,0.5,0.5,1.8,,,8.5,0.0,6.8,0,,,0,0.07,1.47,0.27,0.23,,102.6,0,25.6,0,0.4,,,26,240,8.1,,0.8,5.0,0.6,46,0.6,1.3,,
"Fruit (moyenne), cru",,,0.7,11.5,0.3,56,0.1,0,0.1,,,10.2,0.0,2.1,0,,,0.04,0.02,0.33,0.15,0.07,,17.1,0,22.4,0,0.3,,,12,190,14,,0.1,2.2,0.2,21,0.8,1.6,,
"Fruit (moyenne), cuit (sans adjonction de sucre)",,,0.6,10.1,0.3,50,0.1,0,0.2,,,9.4,0.0,2.2,0,,,0.01,0.02,0.24,0.13,0.03,,6.7,0,7.1,0,0.45,,,8.6,120,14,,0.1,1.1,0.2,18,0.8,1.4,,
"Fruit (moyenne), séché",,,2.5,60.5,1.1,278,0.3,0.2,0.3,,,51.8,0.1,8.2,0,,,0.06,0.07,1.2,0.4,0.22,,30.4,0,5.1,0,1.43,,,53,810,70,,0.4,23.0,1.4,75,n.i.,3.9,,
"Galette de riz complet, au miel ou aux fruits",,,6.6,81.0,2.4,379,0.5,0.9,0.9,,,15.3,0.7,3.4,0,,,0.07,0.16,6.53,0.86,0.16,,23.4,0,2,0,0.87,,,110,310,16,,2.6,270.0,1.4,300,n.i.,0.5,,
"Galette de riz complet, avec nappage sucré",,,6.1,63.6,23.9,500,14.1,8,1.2,,,30.5,0.4,3.4,4,,,0.06,0.21,3.34,0.54,0.08,,12.2,0.04,0.8,0,0.4,,,90,440,90,,2,180.0,2.4,240,n.i.,4.5,,
Gallette de riz complet,,,7.7,81.5,2.8,390,0.6,1,1,,,1.5,0.8,4.2,0,,,0.06,0.17,7.81,1,0.15,,21,0,0,0,0.72,,,130,290,11,,3,330.0,1.5,360,n.i.,0,,
Gateau au beurre,,,6.9,44.7,24.7,430,13.7,6.1,1.7,,,26.6,0.2,0.8,158,,,0.09,0.1,0.1,0.83,0.07,,24.2,0.38,1.5,1.1,0.96,,,13,99,21,,0.7,68.0,0.9,94,7.3,12,,
"Gâteau au chocolat moelleux, fait maison",,,6.3,44.6,32.8,503,18.8,9,1.8,,,39.2,0.5,2,172,,,0.06,0.13,0.2,0.65,0.04,,12.7,0.42,0,1.2,0.76,,,38,280,48,,1.1,220.0,2.4,220,9.3,15,,
"Gateau au fromage, cuit au four (pâte brisée)",,,14.3,14.5,20.8,303,11.8,5.1,1.3,,,1.2,0.9,0.6,122,,,0.05,0.23,0.16,0.61,0.08,,10.2,0.74,0.2,0.9,0.63,,,23,130,360,,2,370.0,0.7,290,n.i.,14,,
"Gateau au fromage, cuit au four (pâte feuilletée)",,,13.8,11.7,21.9,300,12.4,5.4,1.3,,,1.2,0.9,0.5,125,,,0.05,0.23,0.15,0.59,0.07,,9.9,0.74,0.2,0.9,0.63,,,22,130,360,,2,380.0,0.7,290,n.i.,14,,
Gateau au noix d' Engadine,,,7.0,49.9,27.7,481,10.2,6.2,8.7,,,30.9,0.0,2,62,,,0.11,0.05,0.17,0.47,0.06,,23.6,0.11,0.2,0.4,0.89,,,30,150,33,,0.8,15.0,0.8,110,n.i.,4.5,,
Gateau aux carottes,,,11.1,25.8,16.4,303,1.9,9.8,3.7,,,19.6,0.2,3.9,92,,,0.08,0.32,0.62,0.72,0.08,,35.9,0.34,2.8,0.7,7.09,,,71,310,100,,1.3,65.0,1.8,200,6.8,11,,
"Gateau aux épinards, cuit au four (pâte brisée)",,,6.5,13.8,11.9,192,6.3,3.2,1,,,1.1,1.2,1.9,48,,,0.1,0.17,0.65,0.36,0.15,,31.5,0.11,15.4,0.3,1.84,,,60,400,94,,0.9,490.0,1.4,89,n.i.,12,,
"Gateau aux épinards, cuit au four (pâte feuilletée)",,,6.1,11.5,12.8,189,6.9,3.4,1,,,1.1,1.2,1.8,51,,,0.1,0.17,0.64,0.35,0.15,,31.2,0.11,15.4,0.4,1.84,,,59,400,94,,0.8,490.0,1.4,85,n.i.,12,,
"Gateau aux oignons, cuit au four (pâte brisée)",,,5.2,16.1,11.2,189,6,3,0.8,,,3.9,1.0,1.7,46,,,0.07,0.07,0.34,0.3,0.08,,11.7,0.1,3,0.3,0.39,,,13,150,36,,0.6,420.0,0.5,72,n.i.,4.9,,
"Gateau aux oignons, cuit au four (pâte feuilletée)",,,4.8,13.9,12.0,186,6.6,3.2,0.8,,,3.9,1.1,1.6,48,,,0.07,0.07,0.33,0.29,0.08,,11.4,0.1,3,0.3,0.39,,,12,150,36,,0.5,420.0,0.4,68,n.i.,4.9,,
"Gateau aux tomates, cuit au four (pâte feuilletée)",,,3.9,11.0,12.2,171,6.8,3,0.8,,,2.8,0.4,1.1,70,,,0.06,0.08,0.4,0.34,0.08,,13.2,0.18,11.1,0.5,0.68,,,12,200,36,,0.4,160.0,0.6,68,n.i.,6.6,,
"Gateu aux tomates, cuit au four (pâte brisée)",,,4.3,13.6,11.2,175,6.2,2.7,0.8,,,2.8,0.4,1.2,67,,,0.06,0.08,0.41,0.35,0.08,,13.5,0.18,11.1,0.5,0.67,,,13,210,37,,0.4,160.0,0.7,72,n.i.,6.6,,
"Gaufre, fraîche",,,8.0,36.1,13.4,301,5.1,5.4,2.1,,,4.8,1.0,1.9,82,,,0.11,0.08,0.41,0.83,0.01,,30.4,0.37,0.5,0.6,2.01,,,18,160,48,,0.6,390.0,0.9,190,n.i.,4.6,,
Gazpacho,,,0.7,3.4,1.6,33,0.3,0.7,0.2,,,2.3,0.7,1,n.i.,,,0.01,0.02,0.56,0.09,0.04,,5,0,2,0.3,1.31,,,8.9,210,11,,0.1,290.0,0.1,25,n.i.,1.3,,
Gendarme,,,26.6,0.0,42.7,491,16.9,19.1,3.5,,,0,3.5,0,86,,,0.23,0.13,5.5,0.7,0.22,,2.5,2,0,1.6,0,,,21,320,21,,3.9,1410.0,1.9,180,11,0.8,,
Germe de blé,,,29.2,35.1,9.5,375,1.8,1.5,5.7,,,10,0.0,16.3,0,,,1.99,0.14,1.68,1.23,0.9,,143,0,0,0,13.4,,,250,990,54,,18,7.2,6.9,1000,n.i.,0.3,,
"Gibier (moyenne), cru",,,21.1,0.0,3.2,114,1.5,0.9,0.6,,,0,0.2,0,59,,,0.17,0.22,6.01,0.79,0.31,,5,1.44,0,0.1,0.31,,,21,320,15,,2.9,70.0,2.5,200,n.i.,1.2,,
"Gibier (moyenne), cuit (sans adjonction de graisse ni de sel)",,,27.8,0.0,3.9,147,1.8,1.1,0.7,,,0,0.2,0,81,,,0.16,0.28,6.66,0.89,0.29,,5.2,1.52,0,0.1,0.38,,,26,350,20,,3.9,82.0,3.3,240,n.i.,1.6,,
"Gingembre, racine, crue",,,1.1,3.4,1.1,33,0.1,0.8,0.1,,,1,0.0,2.7,0,,,0.02,0.01,0.1,0.13,0.1,,11.8,0,0.5,0.3,n.i.,,,26,320,11,,0.2,6.3,0.4,26,0.7,0,,
Glace à l'eau,,,0.0,22.0,0.0,88,0,0,0,,,22,0.0,0,0,,,0,0,0,0,0,,0,0,12,0,0,,,0,14,0,,0,0.0,0,0,n.i.,0,,
"Gnocchi de pommes-de-terre, cuits",,,5.0,33.6,2.1,177,0.3,0.5,1,,,1.1,1.0,2,129,,,0.08,0.04,1.6,0.24,0.12,,27.1,0.15,n.i.,0.5,0.92,,,19,180,5.1,,0.5,400.0,0.7,39,5,60,,
Gorgonzola,,,19.0,0.1,31.2,357,18.7,7.4,1.4,,,0.1,3.6,0,94,,,0.01,0.36,0.32,1.41,0.07,,52,0.9,0,0.6,0.54,,,20,140,610,,2.5,1450.0,0.3,360,n.i.,40,,
Graine de chia,,,21.4,1.8,34.1,482,3.1,2.1,24.9,,,1.8,0.0,40.9,0,,,0.47,0.2,4.13,0.34,0.14,,70.7,0,1.6,0,0.5,,,320,640,550,,5.1,16.0,6.5,650,9.7,5,,
Graine de courge,,,35.6,4.7,49.1,615,8.7,16.2,21,,,1.4,0.0,6,0,,,0.29,0.16,2.74,0.39,0.1,,129,0,1.9,0,1.97,,,520,900,63,,5,5.3,8.2,1090,11,2.7,,
"Graine de couscous (semoule de blé dur précuite), cuite (sans adjonction de graisse ni de sel)",,,5.0,31.0,1.0,158,0.3,0.3,0.4,,,1.6,0.0,2.3,0,,,0.06,0.01,0.24,0.32,0.43,,12.4,0,0.5,0,0.08,,,19,110,15,,0.6,5.0,0.5,73,3.2,2.3,,
Graine de lin,,,21.3,3.6,42.2,533,4.6,8.3,27.2,,,1.4,0.1,26.9,0,,,0.47,0.01,0.1,0.81,0.17,,71.6,0,0,0,0.31,,,320,680,240,,4.3,40.0,6.3,530,13,2,,
"Graine de sésame, décortiquée",,,26.8,4.6,57.4,660,8.6,21.4,21.7,,,1.6,0.1,8.8,0,,,0.83,0.12,4.6,0.35,0.35,,115,0,0,0,0.08,,,350,470,37,,5.8,26.0,5.8,640,56,5,,
"Graine de sésame, non décortiquée",,,23.1,4.0,53.8,619,7.4,19.4,21.1,,,1.2,0.0,13.3,0,,,0.75,0.22,4.61,0.34,0.34,,171,0,0,0,0.08,,,330,500,930,,5.5,1.0,7.7,620,20,5,,
Graine de tournesol,,,25.1,3.6,54.5,621,5.4,19.8,23.5,,,3.4,0.0,8,0,,,1.48,0.36,8.3,1.13,0.57,,227,0,1,0,36.85,,,330,750,86,,5.8,3.6,5,670,9.9,4,,
"Graines oléagineuses et fruits à coque (moyenne), non salés",,,20.8,9.4,52.9,618,7.6,27.4,15,,,4.3,0.0,10.1,0,,,0.44,0.34,3.37,1.16,0.25,,82.4,0,1,0,12.04,,,210,670,160,,3.5,8.7,3.6,440,11,5,,
Graisse de coco,,,0.8,0.0,99.0,894,83.7,5.2,1.3,,,0,0.0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,200,2,2,,0,2.0,0,1,n.i.,0,,
Graisse de palme - Huile de palme,,,0.0,0.0,99.9,899,48.8,37.8,9.3,,,0,0.0,0,0,,,0,0,0,0,0,,0,0,0,0,7.4,,,1,1,1,,0,1.0,0,1,0,0,,
Gratin de légumes,,,2.6,2.4,3.9,58,2.3,0.9,0.3,,,2.1,0.3,1.6,9,,,0.04,0.08,0.6,0.28,0.07,,22.3,0.07,24.7,0.1,0.26,,,13,250,80,,0.4,110.0,0.2,65,n.i.,2.9,,
"Gratin de pâtes au jambon, préparé",,,10.2,14.4,6.9,163,3.5,1.9,0.6,,,1.4,1.2,1,78,,,0.11,0.15,1.15,0.52,0.09,,8.9,0.38,8.5,0.5,0.38,,,20,140,120,,1.2,480.0,0.6,180,n.i.,12,,
"Gratin de pommes de terre dauphinois, préparé",,,2.5,11.3,7.8,128,4.7,1.8,0.4,,,2.4,0.3,1.3,23,,,0.05,0.11,0.71,0.33,0.09,,10.8,0.07,10.4,0.1,0.22,,,18,310,52,,0.3,130.0,0.2,71,n.i.,6.4,,
"Gratin de pommes de terre savoyard, préparé",,,2.1,10.6,2.3,75,1.4,0.6,0.1,,,0.5,0.4,1.4,6,,,0.09,0.04,0.79,0.25,0.09,,11.7,0.04,11.4,0,0.08,,,18,280,32,,0.3,150.0,0.2,53,n.i.,5,,
"Grenade, crue",,,1.4,14.3,1.2,81,0.1,0.1,1,,,13.3,0.0,2.3,0,,,0.06,0.02,0.24,0.31,0.03,,8.8,0,10.8,0,0.08,,,12,230,9.5,,0.2,2.0,0.2,27,0.5,1.5,,
"Groseille à maquereau, crue",,,0.8,7.1,0.2,39,0,0,0.1,,,7.1,0.0,3,0,,,0.02,0.02,0.28,0.19,0.02,,16,0,40.3,0,0.61,,,15,200,29,,0.2,2.0,0.6,30,1.3,1,,
"Groseille rouge, crue",,,1.6,7.1,0.7,50,0.2,0.1,0.4,,,6.6,0.0,4.6,0,,,0.03,0.04,0.29,0.65,0.04,,10.5,0,33,0,0.8,,,12,230,38,,0.2,5.0,0.4,38,1.3,1,,
"Gruyère, gras",,,26.4,0.0,32.0,396,19.2,7.5,1.5,,,0,1.5,0,96,,,0.02,0.37,0.2,0.47,0.13,,10,1.45,0,0.7,0.35,,,35,90,900,,4.2,590.0,0.4,600,n.i.,11,,
Guacamole,,,2.2,5.9,16.5,192,4,10.2,1.7,,,2.7,1.4,5.7,4,,,0.09,0.09,1.45,0.88,0.36,,60.3,0,359,0.5,2.4,,,27,440,18,,0.4,540.0,0.6,27,5,4,,
"Haché, végétalien, à base de protéines de soja ou de pois, cru",,,14.8,5.0,8.4,167,2.3,3.4,1.7,,,3.2,1.1,6.2,0,,,0.14,0.09,0.86,0.23,0.07,,34.6,0,0.5,0.3,1.35,,,65,570,99,,1.6,430.0,3,220,5.8,10,,
"Hamburger (boeuf), fait maison, grillé à l'huile de colza HOLL",,,17.8,6.4,14.7,231,4.9,7.5,1.3,,,1.2,0.7,0.7,83,,,0.05,0.14,4.73,0.75,0.29,,14.1,1.07,2.3,0.5,0.98,,,18,270,21,,3.1,290.0,1.5,150,n.i.,7.5,,
"Hamburger, double",,,11.9,24.7,12.1,258,6.3,4.1,1,,,3.3,1.4,1.7,30,,,0.18,0.14,2.06,0.29,0.13,,23,1.1,0.9,0.1,0.79,,,24,220,100,,1.9,560.0,1.2,220,16,6.5,,
"Haricot commun (tout type), grain mature, cuit (sans adjonction de graisse ni de sel)",,,7.7,14.5,0.6,111,0.1,0,0.3,,,0.4,0.0,8.5,0,,,0.08,0.02,0.83,0.08,0.07,,76.8,0,0.6,0,0.05,,,51,420,45,,1.1,1.0,2,150,n.i.,0.4,,
"Haricot commun (tout type), grain mature, sec",,,20.9,40.7,1.5,305,0.3,0.1,0.7,,,1.2,0.0,22.6,0,,,0.34,0.08,3.4,0.39,0.25,,410,0,2.7,0,0.15,,,160,1510,130,,3.2,1.3,6.3,440,n.i.,1.1,,
"Haricot (vert), à la vapeur (sans adjonction de sel)",,,2.0,4.4,0.2,34,0.1,0,0.1,,,3.4,0.0,3.2,0,,,0.11,0.09,0.7,0.12,0.08,,35.1,0,8.4,0,0.39,,,24,240,54,,0.4,3.6,0.9,40,1,2.6,,
"Haricot vert, cru",,,1.9,4.1,0.2,32,0.1,0,0.1,,,3.3,0.0,3,0,,,0.12,0.09,0.8,0.13,0.09,,53.3,0,10.8,0,0.36,,,25,260,52,,0.4,3.9,1,38,1,2.5,,
"Haricot (vert) sec, cru",,,20.2,42.1,2.0,318,0.4,0.1,1.1,,,22.2,0.1,25.3,0,,,0.45,0.71,4.1,2.19,1.33,,186,0,67.6,0,1,,,230,2510,540,,2.5,21.0,7.2,400,n.i.,25,,
"Haricot vert sec, mis à tremper, cuit à la vapeur (sans adjonction de sel)",,,5.1,10.5,0.5,79,0.1,0,0.3,,,5.6,0.0,6.3,0,,,0.11,0.18,1.03,0.55,0.33,,46.5,0,16.9,0,0.25,,,57,630,140,,0.6,5.9,1.8,99,n.i.,6.3,,
"Hot Dog avec pain blanc, ketchup et moutarde",,,9.1,29.6,6.3,216,2.2,2.8,0.9,,,2.5,2.0,1.9,14,,,0.12,0.06,1.15,0.25,0.07,,8.7,0.12,4.7,0.3,0.44,,,21,170,17,,0.9,810.0,0.8,110,n.i.,2.3,,
Houmous,,,7.3,9.1,14.0,202,1.8,6.8,4.2,,,0.8,1.1,5.3,0,,,0.18,0.06,0.93,0.15,0.15,,47.8,0,4.9,0,1.62,,,75,250,170,,1.3,460.0,2.2,160,n.i.,1.3,,
Huile d'arachide,,,0.0,0.0,100.0,900,17.3,59.1,19.4,,,0,0.0,0,0,,,0,0,0,0,0,,0,0,0,0,13.9,,,0,0,0,,0,0.0,0,0,0,0,,
Huile de carthame,,,0.0,0.0,100.0,900,10.2,13.7,72.1,,,0,0.0,0,0,,,0,0,0,0,0,,0,0,0,0,54.49,,,0,1,0,,0,0.0,0,0,0,0,,
